"","trip","real","normal_5","normal_50","normal_95","normal_F","normal_95F","t_5","t_5F","frequency"
"495",5901,1208,1504.14359021622,1214.25984069454,1176.8776168866,1539.38631847184,1197.77089080849,1160.71038803847,1273.47854306462,524.224540919027
"496",5903,310.099999904633,360.223574029128,302.46866527925,614.915478244279,261.595652972878,425.63641931849,1533.69437298392,491.587058925254,308.68247156946
"497",5905,569,533.801971319999,569.573172925828,461.28142355981,510.598260900582,1029.45202430064,636.318613048767,494.408607622942,2854.89351765686
"498",5920,398,349.731586476489,458.012302858662,323.943640031071,364.024128928196,374.597230987159,425.979180934966,387.966823956121,216.046437646866
"499",5935,2854.81200003624,2860.41650324726,2109.67202106734,2600.30947105238,2402.38029285028,2379.74676513832,2127.10271334741,2127.00408034064,373.400412587016
"500",5945,266,327.217398883285,338.943517336532,401.863812386979,294.856988904894,549.25705246185,286.457511697409,328.719701187121,190.550527995441
"501",5971,474,555.28083932123,553.411473852782,580.848444338031,558.568591384905,604.380127438651,565.488365763386,571.795306257322,1415.43111840341
"502",5991,825,527.056362359551,494.184789402984,544.124119646612,548.700748643823,507.465648834991,536.766049620584,518.913670281347,312.983606196728
"503",6004,1347,1528.12737174859,1275.6649401288,1112.59172333905,1441.83557938487,1411.74404418066,1416.10929888993,1319.44193799285,1788.22544950792
"504",6023,448,534.271514188188,448.544430583071,562.632137343362,566.745718170697,526.504533594284,477.828581660173,437.485402037294,1237.16572067202
"505",6028,1767.03500008583,1829.5877669404,1782.34976427277,1543.60278302245,1623.90333978632,1625.69480479734,1683.74731754139,1565.68229839837,963.609935319736
"506",6044,162.983000040054,191.509232910658,137.692064056583,165.537090578375,182.150048177417,173.988476875965,154.489562770045,183.983774824362,628.630485661129
"507",6050,1146,1155.18042620791,1127.18234920726,1184.19922734638,1191.6386231375,1306.89623842174,1230.86178965931,1182.25159706912,1073.19102229325
"508",6059,1008.84999990463,1023.99177196789,1607.74707971104,1019.01309233163,1028.35784458269,1248.68999228358,902.581788505345,892.77726984193,2548.21454716089
"509",6075,878.796000003815,1236.52071081504,1311.8225935088,874.487767649603,910.262426008342,910.841185625276,1293.70922418708,894.944651539315,2112.4167413992
"510",6089,948.048000097275,1107.4342008431,1169.69978498261,1236.5729197822,1025.16368173757,1131.99550332485,1006.98277458173,896.49036596331,1656.60378768453
"511",6095,963.595999956131,913.28066821448,861.669431150359,1140.0186908426,938.981820368818,981.998990098995,930.360029453172,859.003466069347,1388.54592595913
"512",6117,1176.5680000782,1362.19360777046,1275.62860622217,1278.46921755826,1243.062727883,1300.93277807811,1346.78379793183,1246.51509652747,651.739901680242
"513",6164,1144,1348.69098634639,1229.21077664238,1257.7754692432,1069.48007540388,1476.50480231563,1396.73297550482,1320.6469938753,146.369235212932
"514",6275,1632.98399996758,2080.28972754541,1638.03868180769,2383.05271334352,1582.72366047817,3952.95158057509,1822.1496679098,1528.53557906137,885.899622323242
"515",6286,1196.70700001717,1125.17346006603,1124.29095498537,1125.96073970671,1049.82050506999,1083.4971504212,982.474751238586,1111.8438006185,1352.95906240902
"516",6289,573,662.602925206029,848.516016041023,1192.93672691566,827.186382643287,970.128374603447,748.116771440624,831.94554759579,970.26132599073
"517",6309,1191.02800011635,977.498506957165,903.261859369526,1270.06181180735,966.145877777404,1032.5156035855,978.817133491489,950.290467062623,1021.17808985569
"518",6312,1474.13100004196,1790.86743927003,1769.79555893874,2168.94558379392,2016.77689969648,1965.07300908273,1698.41023147311,1943.0469364819,873.248413961226
"519",6322,2103,1350.40938567597,1578.70539812156,1412.84358763273,1561.88468566665,1277.78203173843,1962.14979564664,1467.04921630587,1462.97215887564
"520",6326,885,838.461751817151,1159.8745994588,806.630992795774,855.088626363211,1059.26216245006,942.368957680856,1376.69456224746,1579.26320216265
"521",6330,461.305999994278,534.296303155713,424.114546714575,435.871618674939,518.25298332985,511.269151493026,400.757170178927,429.130447777928,899.07589737271
"522",6333,43,116.908699583396,133.750321538654,110.338632697255,132.874490902474,119.011429385781,135.90954358556,163.473185032698,1622.96213870153
"523",6350,1725.72099995613,2222.88058854069,1859.19292481386,3601.83275537784,1628.65386234939,2007.01564688843,1987.7865575374,1500.76750379986,363.029400322192
"524",6368,1729.07100009918,2128.8457197579,1797.95346978178,4219.20383882372,1464.67833412176,2072.11856576402,1780.91909540512,1496.4957634037,242.339890100775
"525",6389,523,1651.86925032892,473.70327929449,507.565349105553,544.851309586362,866.091615270587,597.618777940927,1175.92929489513,930.290884494549
"526",6398,1444.00300002098,2057.00866486192,1825.40768817042,1489.64172789362,1572.61328573435,1804.28397242455,1716.63950935357,1636.87449427481,1338.25238030307
"527",6406,1445,1147.87768540838,986.970730197487,1189.6119814304,1080.94943137667,1221.87608312654,1229.19314008079,1131.41756926513,1642.38544905453
"528",6424,346,361.471459172968,254.187940385779,344.984506210743,209.938964352814,326.906690039432,241.24696593897,252.981781546783,1056.69394846539
"529",6464,1176,1247.20084508931,1072.28237007817,1148.7059138578,1272.60543640335,1373.69823431622,1030.58707850416,1244.49816300588,2029.8053041843
"530",6465,958,1271.9113620819,1256.55430448122,927.120478732795,1326.0939903367,1948.82233588061,1067.27640845225,1044.13792980513,2629.76455181381
"531",6470,1377.17100000381,1148.99608287956,1264.92825539461,1095.27649641658,1147.4218242126,2208.97893258546,1256.61647793221,1130.12585542086,1872.08248799519
"532",6475,528,558.584946194608,551.192493678937,452.754509467408,478.66561958952,545.196171463309,465.490281446309,479.327722309669,1922.85653395057
"533",6485,1714,1676.8128362659,1753.25321468212,1532.19612463985,1534.16838189671,1528.38437575079,1886.0510999861,1583.53498479472,3874.98003649974
"534",6489,841,681.250218425931,786.66455499493,868.866758637865,736.853601749856,925.225300580929,854.559593493333,656.586657168815,1288.4482574443
"535",6492,1501.30900001526,1327.49613374104,1360.99083036972,1603.68306423357,1530.82892882969,3686.98871796107,1384.33096525249,1603.63940531301,887.32267157746
"536",6505,566.15700006485,534.251460376933,696.857809443061,597.894585289201,654.552993585339,563.662962608238,650.067331710059,533.9620349279,1719.35375639449
"537",6511,616,2382.84789249256,625.941841027797,804.395419572667,612.690546018392,636.866751033048,586.987257460009,531.318567099139,2721.80379153551
"538",6515,765,703.482663943013,723.566316325509,770.067970426698,1040.23130597851,330.705727755618,926.341196132234,520.572976556215,688.911106716708
"539",6522,1159,1373.84799936901,1559.36087628866,1191.65403631003,1695.7338695983,2822.57794471929,1218.45635442041,1259.52381480947,679.502663711031
"540",6524,595.493999958038,673.965478001104,727.071734821289,784.900158021059,1276.22555024891,864.312680442028,838.970150154123,703.275689133061,1507.60744119583
"541",6539,1035,1249.866516527,1028.579092403,880.744996956608,999.964898045286,1835.89744881957,1451.11577040986,1293.72438208623,2120.90054507734
"542",6541,658.048000097275,734.317176893084,450.895692591596,513.754068188942,406.378599801591,450.912024977714,453.680280064042,429.295815780848,1413.21435182844
"543",6546,1050,1142.41720127497,1050.5949452787,1233.41528428736,1141.02400618517,1527.9059105464,1228.78079391431,930.843356087867,842.377054941222
"544",6558,993,1315.43189859765,1149.2688717418,1008.74310884185,929.533030189903,935.190886663091,914.113159546429,980.903360978899,576.349827058883
"545",6560,1061,988.810498659564,914.139899518894,2126.84861456012,1015.44326521937,1034.81415056808,1149.75446725067,1050.94113350545,1856.39705669755
"546",6566,1908,1720.26256263981,2083.82275601801,2055.981179876,2765.62570492473,2896.13263939874,1959.93177274256,1822.56854572621,1590.35243780253
"547",6572,1785,1552.0240737317,1682.65046031296,1935.74335582781,1748.2237044861,2453.16369002848,1958.70774932006,1774.09091542703,1292.16998270291
"548",6596,1407,1414.31267227524,1401.50652687199,1423.70108869709,1341.31399659379,1518.63177331782,1337.11399877353,1341.07585417904,637.622940183663
"549",6600,1758,1616.16227546295,1732.37125308237,1704.94908910598,1584.21318521268,1492.96326845561,1746.30099618785,1441.8580364704,1216.42502458252
"550",6601,1011,1285.10404671284,1329.94710147509,1315.9525553793,1069.72841777617,1553.14313284779,1082.11660871978,1267.46871085345,1280.18174562796
"551",6604,2397.13499999046,3041.25982780842,2113.0009041598,2746.97648658541,2075.04180636695,2730.78991524869,2493.52761818142,1681.25661683048,2114.37668894153
"552",6607,744,762.545277417308,696.672428413188,655.487397418243,726.214956450571,723.375194574642,808.228849161424,698.680563788758,1080.24861620227
"553",6611,1450.05599999428,1684.40676990409,1409.58865065143,1667.85359261948,1496.31440990969,1530.6513909747,1607.85591146176,1400.5672095115,996.194868085768
"554",6621,866.491999864578,966.74199509592,977.674515790418,1074.37420839347,937.489045951226,891.92911967522,994.748601533915,966.470395179457,999.363005145512
"555",6643,2218,1940.15544904182,1642.06161027989,1690.75458548051,1634.01894569622,1844.52028160065,1475.10659241241,1393.09484651883,1458.68934826168
"556",6648,763.052999973297,836.666009264034,822.531699142784,750.140348367404,829.418432687899,1078.21968362532,873.602915340551,832.37923445747,1469.66611868405
"557",6663,1272,1251.95713612086,1098.47886770574,2048.05151812439,934.138818894417,1635.43299607635,1145.42761721505,1019.59692711913,1075.8479546073
"558",6674,1970.96799993515,1595.3197156353,1914.31947085102,1808.60351282216,1786.97064744372,1688.80809711075,1785.2401104696,1785.8792757021,1197.69245128349
"559",6678,130,111.139666374414,140.319564150684,104.832894572546,120.811149553203,117.772625044237,122.774166496988,107.92344133975,2482.61283727066
"560",6693,626.384999990463,615.125478344061,646.021955013879,610.855981970035,664.1805617802,695.955949745188,723.623574413778,710.84107410189,1851.02808520931
"561",6701,971.684000015259,1251.39550783093,1248.83268637093,1110.10648404832,1119.16020641679,1174.46168986068,1072.11811645557,1115.58015186243,1623.87189411515
"562",6709,844,840.217625501295,894.532270466437,866.310788670471,909.574906657903,877.145371441541,924.514964607315,887.533440322993,814.049441165611
"563",6754,363,498.899026509876,480.148103891172,297.354576457789,503.980053361646,837.639378747995,429.092483327731,398.586004812438,532.285027987981
"564",6761,511,580.085750726446,544.294159631245,544.838012876581,573.311620871526,1473.32516651557,721.345774130039,533.280397243149,1588.3982671054
"565",6779,966,1058.08609399091,1020.26670406405,844.463815503489,936.960404688387,1047.8609154235,997.750141315299,1121.37568224528,624.585983436302
"566",6793,560,538.94727603047,564.89715034932,555.013260493624,572.130408298746,517.562102952393,564.798584294141,622.968291681889,1419.98789933609
"567",6827,2547,2324.44515501906,2247.42325262151,2291.41542304196,2359.06730139691,2683.26019558975,2271.72725224381,2157.42910194507,888.23847185591
"568",6833,1371.16799998283,1308.33419153395,1290.57574091336,1394.44146973976,1186.78298763171,1343.87038128298,1291.08560525804,1349.205628161,1453.39579454809
"569",6854,374,425.198035056596,377.99900534415,607.510550109226,440.757751593278,492.143060165861,411.138777049166,515.480544686644,1316.87389176941
"570",6877,1419,1546.74933388344,1760.53534189284,2197.42691443767,1648.89499422091,1872.26414329883,1631.81972910935,1400.52204445113,1550.31433632646
"571",6897,1703.11100006104,1359.00497845926,1172.27180818815,1901.10312259765,1285.96131363889,1237.65169205992,1573.63273841742,1473.34762997444,322.203117277198
"572",6898,539,505.653237165203,509.831242003236,499.328281502129,495.042378466575,473.431520855805,504.275863852267,499.872656872626,1675.94766316785
"573",6901,846,1068.86810910618,934.669091104897,1034.5609656301,771.683762858184,5874.46821168681,891.639446206962,847.669886331497,650.310332813126
"574",6909,274,215.066019078375,310.095283474068,251.609630806218,212.982367513031,214.107552644486,207.851165554501,316.321382284072,1834.74315392493
"575",6926,459,441.881618331525,455.030483039451,434.72868014824,504.490965791506,430.230035632427,538.109171101022,483.30412396734,1330.79311843877
"576",6934,1675.25600004196,1813.69215532919,1735.3037968391,1584.43249516322,1747.8080434658,1955.91644930821,1732.90260391888,1637.49517419629,1041.74286694544
"577",6958,1220,1118.68937597009,1198.58987269035,1049.6292301295,1090.51974137746,1131.51998671462,1120.5786691442,1099.57022738368,658.975737132009
"578",6982,482,571.467628780654,536.124994548276,591.695942366224,539.82184058054,576.898419697055,635.754544491689,528.731145844432,1400.16013472523
"579",6984,689,674.637553422717,673.273084326238,599.018468871392,629.65558259709,674.276060221135,626.835355380667,694.540328235651,1376.54718777829
"580",6993,121.914999961853,122.147820399854,119.867227322026,121.231301892663,123.117937057521,128.205252951503,122.616157142831,122.724739296162,1191.72491321453
"581",6995,1581.04299998283,1772.23354147902,1928.55112787892,2422.95605475798,1692.59646188374,1839.45399258788,1689.5621189368,1851.5666029911,884.087884030012
"582",7035,827.990999937057,781.042198276926,924.379477284671,1064.86281526817,1465.01684361912,962.670263870401,824.382502745172,721.458701343126,265.761029881624
"583",7037,1035,919.321276125705,982.197503369975,1261.8360974866,982.766819562587,1332.13238070714,1045.53341566672,1037.08333712895,2374.11687366948
"584",7046,1299.91499996185,1294.51260623916,1349.45641531156,1240.58152958194,1259.59770533591,1449.11072565533,1247.6728893664,1250.16176041293,1127.63649637582
"585",7050,757.052000045776,858.81065084882,932.828608341247,721.750391099123,750.468933785456,786.536530945118,702.011734096043,715.376509681795,1497.02538344265
"586",7068,868,916.089665613574,973.320789617056,1406.57790866981,1019.39234070232,1138.52854770893,920.393504853378,943.792493399559,715.408947812577
"587",7069,1083,1192.78653478406,1078.25094420946,1563.55524207918,1121.49803045223,1252.71557461863,1070.09459226378,1257.6140109719,1512.48151974778
"588",7083,1306.96399998665,1281.74686119746,1303.60746044893,1273.68319558798,1184.01414251585,1376.7391450404,1365.23902142574,1214.26253313544,1457.76053560092
"589",7123,1105,997.62435812328,1015.51411011439,1835.7402742802,962.617404727771,1025.99286947029,929.939260274935,929.321779908563,3018.11889963745
"590",7150,2645,2320.15298569452,2866.21602503649,2940.43233030596,2398.54625157563,2941.19366130858,3301.31447717758,2320.72991754205,1709.29632460779
"591",7162,943.013000011444,1058.95843950896,1639.94695093552,1023.2000477871,1156.9978353765,1093.64432349067,1048.58149310784,1096.09142180279,2542.14228649776
"592",7166,861.105000019073,1023.99895433319,1498.10701430039,957.286252409546,1128.66340090274,1269.34444234603,1457.64832978433,1338.89745836786,702.992123252398
"593",7174,796.647000074387,817.599044115116,912.415901381702,4122.53330918064,722.919656818903,855.205243966058,756.410742913167,953.29750610236,1992.43065674878
"594",7194,916,1320.78977216879,1272.54393380544,1357.8331012308,1095.82575958952,1301.22375850819,1171.14194521029,1281.5857276511,1905.94254685759
"595",7206,1433.62800002098,1382.22787619246,1197.02755671694,1243.0545316697,1040.23927055014,1229.96591985897,1110.06793104584,1157.15381059347,2255.80753811493
"596",7213,431,413.237536215577,402.669381692719,251.486634049581,410.88621910263,332.841749225107,359.968544808304,358.810700043452,818.012201210252
"597",7216,919,1040.31218277437,1038.10898021404,784.001917387573,875.144696702295,994.913545425996,893.991260414086,968.135008196949,411.284958532996
"598",7220,1704,1945.01968765079,1941.75991257208,1965.03444468437,2139.30376062344,2197.18174986642,1872.26548724781,1924.84742400477,3855.94363874317
"599",7228,1179.91700005531,1273.17131766637,1352.89638120058,1246.04307534073,1165.24194255408,1154.09789755288,985.982364345207,1961.97329793095,2424.15306541718
"600",7231,1211,1484.48514040818,1337.80711596993,1476.61303203527,1202.40443200495,1371.71282514497,1224.4837816183,1112.28660739146,1533.3321186256
"601",7232,1950,3220.66364670058,2160.22333881079,2804.91536690577,2198.66354174862,2751.45650185021,2773.30288963936,2460.68481019879,1597.87788617925
"602",7242,1017,1347.06698606139,1407.87439530385,1095.45232194617,1085.58978919569,1310.23218439461,955.223493059004,1004.25255153124,1229.14397438822
"603",7244,797,570.553370307631,885.969308911326,758.163473738655,742.026343404369,621.47880226876,771.729650104235,801.720193487821,2909.21163602237
"604",7254,2142.83100008965,1546.34624451445,1547.44251898928,1567.78554803685,1349.8489830616,1458.3050940973,1644.52045522605,1545.43640596681,367.00723428353
"605",7263,1733,1604.98238775679,1909.88945538382,1647.90016561118,1817.93920944105,2661.88698586061,1820.23608267553,1546.89794521201,635.766245107946
"606",7289,1339.42499995232,1528.28606416064,1775.02498183283,1667.30110185078,1484.10759934214,1509.10599944082,1233.21477898753,1130.24298216593,1385.31990464904
"607",7295,1524,1638.97727219756,1451.15498888328,1479.93668103221,1177.22034606566,1226.53117049742,1491.98033964271,1305.78857460043,2139.37371546761
"608",7305,1271,1456.84406481304,1643.67813393292,1708.56096156575,1272.14585353224,1531.18001930588,1569.63501673987,4235.55414083681,2036.36422814797
"609",7345,1989,1824.73866492585,1967.60453970733,1595.91202258672,1640.85470443155,1789.85793346193,1816.87577392314,1591.92340044752,739.750481142595
"610",7346,2103.12199997902,2585.67330863828,1914.93599303311,2745.6951952797,1930.0744774468,2464.34378565482,1978.94052297041,2298.63543570378,1617.17808836023
"611",7349,1516.77300000191,1402.31026416525,1565.24411527339,1882.95316752478,1582.52393383812,2161.94902947165,1401.15110732209,1453.69625414615,1027.68258339841
"612",7362,247.014999866486,378.947877485859,236.038116648818,335.793726041122,333.764534658003,265.246651169017,235.877234127427,299.24655186532,3821.69565928088
"613",7372,286,248.519789716883,244.454267906617,404.779612358014,213.613827986498,166.045871568278,229.278273100847,255.216107851889,824.763113774638
"614",7378,1559.8710000515,1529.01491111989,1009.08441539526,1258.87891682985,1433.61123157674,1332.25281722803,1334.17393619848,1398.57625385923,1881.33603444027
"615",7388,1527,1407.85596730561,1753.57337851243,1557.78232563286,1514.35538730162,1539.35424040617,1584.26727772185,1683.73305935769,816.869893926043
"616",7392,897,993.217545674143,1024.39933466216,922.542460524284,925.959803011376,903.205465701306,1013.14406819652,900.566540940449,1684.87942609856
"617",7396,1562,1267.3282847348,1201.42953640284,1546.09280940114,1127.85293107798,1464.94546199346,1510.73671595399,1297.53302467939,1068.41511054934
"618",7413,620,509.704275429606,502.4211394644,402.114954537555,552.57637447765,446.784089497313,397.179636396048,865.982579519883,1148.71930668996
"619",7420,1720.98900008202,2218.55010804708,1551.95754771118,1876.18934927266,2112.11165003219,1668.24672249016,1672.78461124845,2613.69352643715,1684.37368981632
"620",7452,1662,928.478236450415,1098.23654316367,860.393829510703,1072.98469124986,823.000083076956,914.635543259089,1001.31737424331,2797.07569728984
"621",7460,1200.07299995422,1694.45225146012,1521.90863395875,1492.92855164606,1532.22909257644,1294.34896148109,1676.71689107881,1374.44068135066,1613.38023791218
"622",7474,737.010999917984,1051.12906233208,956.90499439423,1018.26094373052,898.044469077245,1055.02082690194,1403.08197544869,976.685168924516,1286.70215965034
"623",7488,1096,1834.63565048035,1265.7529361319,1749.39665848455,1429.74083041857,1656.51401345152,1890.6788747713,1285.42285056708,430.999556516633
"624",7496,1200,897.27301104502,1168.57797179283,949.665060586735,1770.51989767567,1152.16656743792,1268.810716356,915.58419426109,1884.21219969169
"625",7497,929,913.235179312734,885.434060116771,888.026669904923,903.652800481575,1337.27271454075,766.737895908659,1187.78245271054,922.720390801252
"626",7505,655.901000022888,1005.15424199296,567.033652599603,658.252424900137,612.522982206158,693.826443831687,581.675421579158,647.690665016333,1871.45959545452
"627",7521,3063,2708.82374899309,2890.16882459971,2500.39428543465,2688.87673741123,3347.26571867314,2884.51560924882,2493.26112701913,1478.88945983694
"628",7535,509,798.290839477831,454.751705800195,777.780042098752,480.997154441554,558.073722018158,448.016533417882,542.195810209422,374.40285667235
"629",7540,1600.16400003433,881.906884847148,832.673761972249,820.376295972742,941.82118753668,1191.46581078385,752.700091917883,957.482107631848,750.594971843155
"630",7547,2628,1708.20335101309,2599.46075467569,1820.28687708362,1730.75895214597,1946.66571214612,1687.35870962357,1578.21691622807,1446.10333801795
"631",7565,1009,1086.16926398861,1119.1851316431,1025.21058114249,1001.41918079685,1125.5224148854,1147.0782334381,972.689171784334,868.408636740936
"632",7593,722.943000078201,1056.40534547029,1035.54163759926,1703.3696455583,922.661935243405,885.506824349981,917.995728342415,1101.12486083825,1997.52420834466
"633",7600,1729,1243.90999890467,1582.25925562922,1214.77285793884,1307.62109407891,1595.49857283211,1705.65943950857,1190.61911470574,1805.06755351753
"634",7603,2367,2037.25286123117,1805.33957550837,1902.86811001238,2238.36419744362,1611.53835012128,1863.41631686912,1787.68658005864,1134.03278629219
"635",7607,484,551.231892508323,493.565969454694,650.592500180646,505.860187393573,594.375673975268,535.952894472049,524.691817441986,881.870518057992
"636",7612,1286,1155.96188685961,1144.17895273935,1309.36713094436,1171.82651907831,2783.11048760623,1079.71473361926,1003.18839355768,1803.73145370847
"637",7623,1296,1228.79426992294,1254.37863567871,1212.07657315361,1359.44411472287,1353.94746942998,1223.63287008438,1180.54856338732,1489.53136342102
"638",7624,463,395.791493199654,377.769916670016,367.244388068635,391.093231316014,564.247181382615,407.249195509605,387.816458732437,772.268199803942
"639",7631,2131,2018.35323705803,3511.88362034491,2253.58557125187,2029.77034949964,2382.75652344847,2380.70448757021,1997.18236655146,1661.66290204542
"640",7657,925,752.054277674381,849.278687771241,1877.16864638501,943.033642723746,933.156197824508,738.574900904453,852.832645885951,1208.9146495826
"641",7663,310,433.474549118602,336.347659287521,413.515274916944,351.306109044267,333.62941341034,353.793249234694,300.90100309067,1225.09168909651
"642",7708,1969,2003.57758974943,2040.28869838153,2276.23456626136,1887.6552369742,2130.68831119726,2242.47501777809,1902.75310222121,468.360563356569
"643",7745,874.223999977112,798.552835669516,746.743699824346,756.441868771314,771.100969407105,1022.70851959978,923.543942944909,799.601909528052,401.303569728162
"644",7759,1926.03999996185,1636.29906942794,1979.10458944759,2254.63968944668,1918.93602576484,3269.70682679631,1910.95807672283,1702.81372253985,1262.73379595231
"645",7765,772.526000022888,817.140616848324,799.045594709006,1171.72961087156,647.342436489458,784.104410040283,692.365047119532,816.784500935985,459.966455660649
"646",7767,1030,811.194189876243,787.481655167566,573.084081045568,836.749821757119,1026.24474071206,917.84599687311,814.761057018018,901.073152673303
"647",7776,836,1262.36711008137,1139.83807942487,1003.28375272058,873.025828152596,873.294383578911,1023.08025034639,795.499281738466,1791.49949044339
"648",7797,1728,1590.42026474534,1514.32672757402,3093.7917464261,1794.99827268478,1652.6827312435,1703.36087548216,1693.01926757768,1116.33694936134
"649",7806,1493,1529.95565502558,1581.36953165249,2468.80937343749,1610.84416781863,1722.4372256135,1674.52413061014,1574.42655727076,2443.95546917817
"650",7808,408.233999967575,337.301999614157,921.279046679814,547.784031878651,354.038834813226,574.669284505839,458.840247790659,310.210498581045,847.484555065511
"651",7820,1305.01600003242,1447.55726255084,1425.91648452476,1435.26030868657,1453.1935946849,1485.78540727542,1600.63310612421,1366.51394384212,1299.26836949252
"652",7827,285.118999958038,333.76192980649,307.840301225527,308.731363623027,329.620213158995,512.537129520684,393.235936752559,350.554106083061,1672.76843611047
"653",7834,2423.16199994087,2407.83841018962,2639.67396238648,3003.8359026171,2603.63812162589,2654.25705507416,2503.75751310491,2680.44631377034,1211.78818077806
"654",7837,1078.85899996758,1822.15153311791,1115.17857766154,1268.55767349289,1262.30959924502,1596.26952192486,1263.02215190475,1308.55116240002,675.791770801357
"655",7864,1162,937.229124715486,866.677562936945,1532.84530780433,877.535020051939,1036.96683967336,1052.05692835194,938.545683850889,881.138370101215
"656",7883,1238,1502.03799236739,1338.87614401598,1630.7130160214,1254.97850768291,1562.60855893206,1256.00325877822,1340.93455725783,860.982102091998
"657",7886,1865,1291.31658552896,1505.36221040611,1848.69036014328,1414.71498688496,1502.68254237164,1559.5755258499,1335.97416087469,948.386217547572
"658",7905,1681,1733.31385304832,1785.58936819336,2234.98786180997,1781.61535804743,1826.48937329978,1500.99496915169,1775.87079706964,1632.80431462836
"659",7911,799,790.537959280608,924.115726201355,681.474382927959,1073.73053728403,912.119686746007,1144.98736137109,691.352234622604,1118.14431411176
"660",7928,1426,1246.49045215548,1416.42326639773,1536.71838144309,1595.72875913282,1093.85059769768,1420.52303044925,3110.19337626728,1385.52386130931
"661",7956,1266.02900004387,1081.07248020573,1037.13770606703,2287.36172328354,1127.29642927558,1273.44783265059,1361.02376903994,1199.1067661414,509.068447016012
"662",7962,1905,2270.94583954232,2167.08538155491,1935.57557189849,1788.3142659542,2579.33181461566,1946.87898040294,1931.39764910967,1657.14401419218
"663",7970,1806,1697.11774231983,2228.63398388817,1821.99266723647,1786.61863168235,2147.85889304773,1741.55986247751,1621.41877156941,1397.01318041704
"664",7977,2955,1717.56848358803,1919.03494809298,2248.89958560932,1801.99817876659,2507.74847596578,2337.68881738007,2008.69152451123,2252.79639730847
"665",7983,650.068000078201,650.643193239756,656.328511437678,639.977266311811,648.152744236658,642.308530093112,690.140379844996,641.26723807753,971.381722172686
"666",7984,1501,1420.48645105855,1649.06330493823,1515.69676225439,1577.90123238297,1555.19584930114,1526.44346085822,1519.21603365914,1228.24650228492
"667",8007,1353,1432.12260777921,1535.54053435875,1764.44123477729,1524.89224084673,2026.52820894841,1407.1293025499,1494.8481560038,1227.31146801292
"668",8010,1176,1291.08318827522,1482.24949050434,1331.75731629157,1149.42511939172,1483.85226657468,1071.4035763666,1194.40172202914,1824.58796806675
"669",8011,238.15499997139,308.790254548091,269.137588481178,302.558319137496,373.866377401104,283.513826549181,495.989444974562,343.463611390491,2328.88300193171
"670",8016,656.207000017166,712.81896608211,723.437969810481,923.699198365045,714.835029893104,808.190196780543,860.730965425005,791.993229453367,1566.584809703
"671",8019,2090,2131.81750749374,2267.70809914939,2264.2661227795,2145.47316495835,2174.69490678231,2234.70812729589,2187.13616360224,3689.49908066394
"672",8032,642.951999902725,767.71365379061,588.846430863643,836.830423483858,709.571436537438,512.088559604979,822.181957247988,600.893704343839,437.348416619588
"673",8040,999.483999967575,1101.01519203183,1130.69014494694,1193.60776354041,1050.61426818656,1162.79308679054,941.105198681949,1087.49537584708,399.729795008184
"674",8041,1016.89999985695,936.793984683051,933.153241526881,918.252211447549,940.222311681211,816.987645712476,895.713106957726,888.871790409061,1663.92475034917
"675",8064,1166,1189.63052342196,1140.17801690277,1182.91277605622,1205.10295547666,1676.9435521314,1135.33549119368,1158.30753186834,1480.78841695678
"676",8086,1106,1059.82527504757,1051.78620662415,1377.66304695186,1011.88896436141,1882.53216066365,970.186703304267,1056.76337833875,865.590192442032
"677",8092,1500,1544.08633734843,1488.4520867986,1719.71098000421,1426.91674032233,1558.34600710408,1606.79875866425,1821.28309717907,885.442480735552
"678",8095,988,1020.43438982194,1182.22018493948,926.520684106368,964.66350003041,1093.57544266325,798.379118256099,902.851902994367,1044.42448042289
"679",8101,1744,1302.94503828083,1438.98681161628,1568.81067598024,1346.98900636101,1581.95412940483,1368.849143389,1268.19560711662,885.43621271489
"680",8121,848,1311.22968424193,1378.17755585232,1511.93452596143,1319.99611218727,1377.72479226344,1206.80601755538,1064.19655611579,568.16889995908
"681",8133,1045.37800002098,1500.77505959907,1378.87131240529,1139.29409452328,1222.02611848469,1708.5025402058,1601.71943769534,1294.66992973801,514.051235123633
"682",8139,2768,2422.43818937917,2723.83050469227,2402.85345831218,2600.15889475007,2571.86327477937,2707.17298681746,2394.90874492443,525.05868487317
"683",8168,1437.17700004578,1950.12600725114,1373.77882960232,837.654345252642,1154.49055524437,1273.28356300629,2150.18881987183,1207.81616355224,3116.34401331606
"684",8180,386.990999937057,500.517883608244,535.874904264616,483.642639231096,374.523527960052,409.298038595613,445.709234439335,598.940242738518,538.109542114846
"685",8188,674,556.292690288647,583.156602407082,600.813866851363,577.114620509967,656.661394267503,526.167973682552,582.475085676024,1094.5993453522
"686",8192,949,951.880713235933,953.883863544957,939.229642009248,893.199659583748,996.756356558108,927.376203581049,853.33704002507,656.165915088171
"687",8202,420,836.609373813592,761.58917349969,646.80813666651,561.557599849315,769.34779590292,573.014183407303,950.123450719957,354.99941862888
"688",8203,2733.04200005531,2128.40048564594,2243.70989049684,1631.08038125677,2348.52999259608,1766.92263346298,2907.29336057066,2060.48761708484,1930.52675706896
"689",8205,1058.83899998665,977.622411676112,1053.09424184502,1271.01902772135,751.322852089172,1536.09710705419,1032.7183024278,884.466120375955,1924.89961700619
