"trip","sampled_time","non_dependent_time","dependent_time","population_time","first_order_time","second_order_time","HMM"
7242,1018,924.100617904047,960.939375219945,1228.59238120322,1653.03031539707,934.448945378364,945.224620677225
4324,1526,59.4769080984942,72.9576216789442,43,69.2837423350012,42.1055127555084,29.006874253006
5242,1605,1812.69133505212,1528.50826547248,1228.62902441726,1644.83193929961,1688.61421378563,1600.69698499292
7745,875.223999977112,1228.2695562144,1456.83260248784,1923.19132294744,1154.3730355152,955.537092204348,1451.70723938664
20570,1073.44400000572,1242.17586599673,1057.96451997872,1097.35389129469,995.876622791052,907.441099014667,1288.24706304499
3997,2366.25099992752,566.294808788973,487.85253987268,440.525670675831,468.649712228619,486.787288785151,645.961286472283
5069,702.536999940872,1758.24796522615,1515.19954758625,2294.69123504702,1701.26158206846,1576.03136227793,2280.18651354146
7254,2143.83100008965,1542.04513702002,1321.66116319442,1201.59532686493,1367.77967750682,1396.43927623791,2041.43005467615
7864,1163,865.813605399392,533.943753442817,582.970906500358,511.386378717887,849.583524361793,964.786916295694
8355,1615,595.765220567846,631.370775279002,655.924869419273,821.953616109849,610.396812751856,684.637976869163
9323,1137,960.960297217796,570.350522232363,513.894788392605,522.952206882859,535.724507206603,178.223784855106
12359,1352.05200004578,762.595727080873,703.390607939113,471.203622348427,699.708389246198,665.384136355531,692.474045341052
14240,627,1278.34460913191,921.507891028767,625.989702056626,1112.4444730658,1183.3145050878,1563.52086704371
15308,887.993999958038,1788.16511772692,1987.89011217894,1888.63510354646,1870.64718045948,1898.34101704885,2311.92902371959
18126,1074.96200013161,1584.88618563902,1657.53235953967,1893.10681439801,1550.00405949409,1473.64996012948,2822.91934069666
20327,1322,1187.84134649487,1169.71064523768,910.06348269435,1247.69407391098,1264.41869414585,2146.70783236112
816,1170,1744.77778754943,2185.84239511984,2119.25490275234,2247.51427700734,1586.44271175264,1999.68432583299
12865,1884,653.062987712147,734.347267513763,613.374265286893,731.946753096539,813.619869423538,1914.29867504785
19479,1204,1448.48503476843,1417.37209771088,1701.4172115918,1467.66911359462,1428.57142426338,1775.55657967939
22491,637.898999929428,899.421783205925,875.67207612483,929.393145227465,876.484806752122,868.211731053949,1379.43466838863
4443,907.888000011444,1986.15872709838,1443.45331268687,2071.48310677895,2218.20337489579,1901.38712768349,2161.36772986959
5385,1377.55900001526,1878.39215392921,1790.71384902,2456.30730180732,2164.05315281475,1742.2876869253,1734.80483274273
6492,1502.30900001526,140.082568768572,135.205832527641,172.969223157518,115.073835462371,107.457070711238,246.224532941627
13831,895,644.705906442465,620.360706557633,587.258562853086,598.443920020573,589.44168514911,1650.35901741041
16928,1241.26999998093,2316.15587888423,2313.12057565807,1882.39826825402,2181.28824363189,2220.64996945819,10757.2971327431
19971,1481.51999998093,1222.718404106,1287.58302694783,1115.43254771273,1321.13299888491,1196.91775249285,3168.05741850935
2552,1719.25699996948,1393.95695127005,1621.44411485786,1273.97932001696,1449.61149779973,1551.13318277137,2156.9468845266
16786,906,500.681156712189,519.886133401415,444.323622600178,517.26917375619,482.788223703899,442.48003631359
17814,534.707000017166,1110.65943281691,684.698651505,719.483126514342,3836.69546463311,1694.25130010207,1261.88985215797
1725,1078.64400005341,253.748064947495,266.350372927179,510.222761760845,217.392422156062,227.682558485834,410.21528742807
5477,890.871000051498,444.462140129321,486.847211497312,461.292366772869,473.050653603951,476.926881662955,778.166643071229
9595,1424.83299994469,612.803256383419,580.42668315934,709.038972584473,731.850687829349,611.127877978016,1322.25033675563
16247,1384.98399996758,120.801352360964,120.001429148571,124.811389926775,121.400673105845,122.605547245993,63.1140471247707
11446,1132,1760.86101543844,1997.83802211667,1383.47936965309,1845.006969835,1728.15117289998,1970.15960139305
15763,462,1451.28312268777,2492.39576883486,764.48640293199,999.321509487506,859.251776256731,374.306342717451
17262,1154,1143.68341842615,965.965316414973,972.227204083756,1007.08871742535,968.715213705329,1099.61931490245
18167,1107,1224.95217050193,1327.90661132297,1428.37189719183,1262.88332627013,1405.09603141098,2674.94950538419
11162,2876,1045.21640043089,756.050092006365,851.149907218598,755.311153339062,592.247639605898,611.653129816358
11790,883.746999979019,829.314357927024,864.591926942123,792.042440811965,907.465945761699,896.208405809846,1042.63931257408
12395,1761,1246.82172087025,1307.02950369706,1134.42479956707,1411.84033582544,1287.38345648385,1800.51311689287
11498,1700.00600004196,899.097684856581,931.188969560029,1007.08301573807,1002.54423005166,964.587246979708,1223.55828578062
13096,1544,2562.61101015004,2547.74016789759,2521.60997501494,2757.08640326132,2384.12619977674,3127.1268096551
16232,1217.89700007439,1270.58346941078,978.361929974152,904.372863415056,1160.6029406246,1231.0009886802,666.91947185966
5121,884.088000059128,1440.72851499614,1375.37624385505,1498.86471396964,1358.61630947513,1353.23276868773,1619.62230654347
7452,1663,3462.9312901175,3256.45189144505,1259.16911249682,1124.16959823157,1004.9258688975,1164.55911684206
8510,1557.1819999218,3028.60109021248,2938.2972953064,1796.96542663827,2525.15962833307,2523.03336651404,3009.62096804099
8668,1503.97799992561,1143.03388733412,1037.09479496763,1046.62755734232,1003.56215265114,977.333218089293,962.754794999473
21026,396.052000045776,730.079056667548,520.897077814804,1032.22813660004,849.814420896383,631.269185617949,415.936232512989
12667,955,1361.63546929741,1679.16964737874,2118.36325373462,1369.60666821162,1450.35938515903,3066.03489428492
474,1642,1285.21428917757,1879.91329366948,1254.18621074575,1412.64953225851,1376.43075042484,1292.57960788578
8676,1378.67000007629,2206.43577471965,2187.56200165997,2133.60684079719,2207.11446473501,1984.40504908626,1852.97144404087
11496,1476.59200000763,287.313565671627,345.248089996904,348.645521336598,279.999202362575,321.175151732815,228.852740983863
16519,2222,245.987089039876,308.484914830258,331.471672596542,166.232911083295,191.660920228978,213.352898903314
20138,941,1710.54068407578,1470.99696752636,1328.17076345127,1517.96675507651,1975.67871981066,3706.42356015002
21616,1453.10199999809,1129.53962534637,1015.42127438204,923.404589748829,1013.60915699857,910.281496623105,800.886965241288
22243,1226,480.392611495721,485.450014843427,442.549282420581,433.827847464415,545.746703298814,526.214582241136
6465,959,1704.50243896008,1982.79313764978,1474.26388993282,2317.35306085273,1925.50909190506,1726.9461668643
15935,974.174999952316,1472.274689664,1296.26365528122,1921.19929645269,1454.66552309267,1428.95117557863,1246.96566424425
20403,2222.18899989128,931.63500612693,905.49317588183,2014.45038036819,1243.24797688416,1099.48321658241,998.036176696049
5107,1406,2064.99249603616,936.203881473741,1002.26782636517,1248.40496386155,1061.93945850358,1115.38363214899
6833,1372.16799998283,2764.58439635722,2945.4098524546,3035.68596813115,2875.32862263428,2464.80210378769,3939.7225940542
7046,1300.91499996185,836.76201887391,983.929237227505,1698.40282418801,1087.47769318235,871.031086234742,794.336615248831
7983,651.068000078201,2359.08619164357,2042.03633486081,1712.76343952109,2309.99714517765,2913.92454667815,2353.03757484492
16927,473,1939.97354359981,1733.20761132302,2232.47273569349,2087.79242296683,1695.74897775185,2540.80221360014
600,2469.86100006104,1015.46551186275,995.909493110086,941.834360858968,1056.46389523959,992.492819827031,2219.42839901125
1241,1044.10599994659,2496.6385870367,1736.78571696337,764.79030162835,906.63646742144,1818.8628472632,1241.04460958776
2948,1628,1448.37191825784,1375.83557492044,1798.26812526156,1207.46080455494,1388.01954711244,892.661335354689
2949,1480,2051.96126802666,1959.24614513063,2727.35260026654,2201.70657486965,1870.4038521458,7992.44356455322
3385,1361.93799996376,509.112387956788,717.756588429156,481.669695961895,539.561089784093,425.657048729089,446.97343818826
4726,1084,1055.23061016063,1025.69436192942,1174.49156464951,1112.20314828879,1101.37429571871,987.64499978834
4842,1013,1409.42954527469,1284.60574881197,1297.56110226251,1148.95255414743,1230.29025758369,1491.77614191989
6674,1971.96799993515,405.000127442739,425.526171292659,462.013016296862,375.418576329876,392.665342064728,467.666022731078
7905,1682,2080.28230191255,2152.07487467565,1917.87869745366,2218.94729839388,2589.92828072004,2836.14582345056
8232,566.191999912262,352.763309125526,387.823939742166,395.786755835593,366.149502149132,360.677851592393,581.823313197587
8398,1646,1725.56867366735,1247.83485386466,979.247089465375,1362.98754738228,976.724307348168,940.712252744909
8478,2205,852.026823775696,808.878735061939,1063.08792129954,864.218982770018,779.78128840347,1220.29445188444
8680,1755,1605.46866071449,1816.33080225888,1337.70414231611,1545.92511740199,1449.35757348895,2320.24291607032
8753,1057,1570.92122664074,2267.23630672385,1284.4213806253,1290.37435707896,2009.11856414888,1955.64082167548
10722,2423.79299998283,2529.97892143337,2329.57343186408,1797.61236948636,2692.5749536006,2823.77418080436,4186.32323747928
12206,1781,981.414073272059,995.752228934913,1132.0337386182,858.078106339823,900.019789763765,678.411468759905
14139,2789.22799992561,1370.48420354994,1341.68452293157,2423.51634856503,1761.55822996181,1442.0642163388,1663.26779193815
14241,1724,1514.71018982343,1654.54378462146,2093.48400036879,1597.21406715517,2291.31137555634,2280.26419529983
16374,2516.04299998283,815.342773903715,596.095423927928,867.306645068926,676.877447124884,859.276674507604,800.838374448488
17211,2173.19799995422,1205.25843150364,1234.32674986049,1460.69293197249,1871.00286617004,1183.6175236532,2241.63631073677
20124,1755.12599992752,2251.43796055935,2158.10952689088,1993.0821698754,1929.71835851183,2076.50931958375,2379.08109678569
417,2888,1852.4022764446,1705.44764106326,2570.18629497234,2039.42894098242,2103.52702054444,2337.54703988478
4346,655,639.823669789344,637.613826635198,708.638695950024,647.200234157473,662.527664447276,1789.43106229543
5800,1027.94200015068,1529.31561956453,1561.80464541305,1299.56558431895,1556.75511936986,1429.72339829594,1584.01674014753
8998,1723,1215.10375028461,1136.96374306108,1076.63820018628,1191.4524803059,1158.85686018645,1248.83536839291
14538,1912,279.81463147996,279.744567842581,271.404408535445,310.342615845988,370.889910126779,207.798693190311
1078,614.401999950409,672.838375872256,686.724525867257,643.242121650362,780.497777613216,775.414015422807,816.321963643434
2573,1163,2098.75678232242,2144.97527568092,1874.16979023138,2036.50542359036,2036.87094254219,2640.14059434303
5971,475,874.834434029641,907.7796559731,863.182124465617,928.726370662212,892.110723206833,2021.32924512192
16021,1747,1378.43859842175,1274.75576385427,1237.37465783943,1129.49495789792,1249.68634717417,2528.73719905553
570,1724.98300004005,1097.66537730042,993.282981904017,1336.96709835281,1025.9071512268,1020.35671111562,1910.73613840618
1859,961,1428.09668978914,1507.4151841866,1332.16227084081,1625.5118364976,1683.58458692303,1837.45548929409
5686,735,929.678269646555,999.789049027803,1017.7234580057,941.045555517941,1436.38994055915,1164.62759578271
2622,884,1179.36616077795,1626.8689731815,921.37485757099,1253.21959532875,1553.8358503145,1573.42839114962
4130,1121,2293.85001795035,2487.63721918482,2819.90698653069,2439.44806630811,2811.02916171439,2886.44269630652
8475,812,1077.61787239339,1030.89542845003,1354.40541571384,1397.76032517356,1215.20330255687,1346.7883175733
10803,1542.08299994469,1781.40104062411,1381.48113035802,3133.06337020574,1978.50693281386,1836.26480362105,1041.23219516059
16348,3618,1129.28986353514,1048.69873582451,1316.28095804173,1089.62776682909,978.391920628367,1485.40856045533
19684,1466.9509999752,1371.03293345348,1458.08402930774,1350.99986981084,1327.6336220801,1642.47901892253,996.393846153649
20126,1533.50099992752,218.673224135347,208.853368982696,152.483613406325,206.27242753227,191.527759807423,377.414185093608
16489,1366.91700005531,826.339889883221,833.508129989054,650.452180796915,856.78876744739,916.948187247484,614.217216523615
19425,886.31299996376,1395.41959460625,1011.97986453351,1819.13094139178,1193.1407034119,1332.26877253909,1541.89073220977
10820,515,713.432731089255,636.174876476948,690.07800354557,612.682562667989,672.59897770978,482.08994663554
14231,727,1770.64823454949,1814.51006140659,1441.67110243485,1813.88138619933,1704.49007691792,2791.72342122878
22095,550,1119.97097176431,1057.23423723791,1117.45253407586,1098.80154498446,1029.01724256021,1471.73331793319
4267,608,1386.01807085515,1566.79984614416,824.360601888685,1213.21946481949,1198.83975009993,1529.53722699641
9864,672.434000015259,771.295284025837,990.77466062781,893.048120159998,793.687554314961,1250.51896198649,672.211732157353
3798,1337.62199997902,1414.2852229204,1618.25679444497,1719.04678056495,1612.94048853131,1741.99372276987,1634.62436570412
21561,1021.06200003624,1895.43423275009,2290.43671262212,2445.36916093809,1996.96418317844,1949.4763366994,1461.18057400163
902,681,123.060455547412,194.639518967128,112.922814629518,155.737645319524,145.830420372933,176.846919550793
2193,2406.66899991035,1172.69559980661,1552.52716210588,1326.5497722926,1236.94188948872,1428.04361188007,1509.94876979827
15724,584,791.417861343185,677.897824759045,624.99507411936,652.979995346264,709.584096946333,1199.04997800212
16922,649.023000001907,1613.11965693117,1546.54597108849,2561.71870535299,1463.56194637582,1505.8670106406,2103.36994639454
19009,1397,1834.46845777159,1801.84993479839,1337.24476098123,2326.44537176306,2013.52633416919,2695.83814966854
2058,616.677999973297,1452.38060597087,556.290873964662,461.129831621184,510.717338920921,345.460228894825,399.604413733866
786,732,1225.16089055108,901.325730540634,1243.52073449988,874.571648332308,846.96427669342,839.354150187808
9494,1851.01999998093,1796.47473263642,1342.09826995514,1522.61634318502,1353.84215438293,1554.25731034793,1249.3277655226
19239,756.371000051498,1015.3294885014,1129.92419912587,840.424782739695,1077.70403890258,1122.11420617362,547.20907658647
19863,1281.18000006676,1707.09955457199,2067.17158257545,1575.30908385405,1780.16300496512,1837.0041450213,2760.30145595352
20687,810,1672.43772987864,4635.22182369416,2047.75908883701,1503.25121956646,1493.57165017662,2265.23172013233
16330,1408.5,1389.02527916407,1940.93032359993,2313.03139828308,1860.04906597797,1397.59752005936,1300.4637509331
2703,1093,1277.75715156014,1426.99727190763,1277.35715383736,1369.94420259046,1312.39771150321,1500.49361585402
14690,2084,2145.43030134838,1926.3437005579,2160.65339304591,2221.55182163821,2480.51627916688,3586.005119669
16921,1362,1585.85995085583,1644.78418249789,1471.93457472458,2049.04022325057,1546.70644748776,1944.53274194753
861,1968,1723.43031637677,1419.71129545222,1368.02041839844,1742.69209039245,1814.94440228455,1527.47784504165
10905,1313,1464.86918652439,2263.48883969518,1834.34657362365,2765.50541214192,2114.74796559726,1890.60351594396
21720,1731.14599990845,1550.81944067716,1308.57145881313,1167.75636506482,1368.72535425909,1478.3219657066,1798.4937992653
22240,1955.6930000782,1520.61119816578,1595.06372435493,1665.58033494183,1976.65103563212,1658.10255896072,2431.08797721067
5523,2104,977.901889080692,965.270442510496,1206.55476913326,1229.52384621847,1228.76643283016,1302.00665676855
19228,2595,1268.79519295414,1237.16411334703,1478.7059722101,1426.56235320164,1271.61137974855,892.632816216071
8064,1167,1301.79003142271,1653.4821968429,1877.14722174952,1449.88332547882,1541.55742945294,1730.6036762521
6611,1451.05599999428,4519.59847994515,4551.71280166834,5877.95631867818,5024.54480827683,5109.99570066573,7756.22286408521
7037,1036,1789.30874709386,1671.20098002056,1532.38577290566,1386.468560633,1621.97233751334,1863.73007867017
7984,1502,1635.43083175275,2012.02380005736,1391.1961410109,1587.3376736791,1818.1199922805,1448.65201118862
14725,763.644000053406,523.896922131905,777.913271854977,705.385103516417,624.756720004169,477.17705023202,343.860964096504
164,3385.92100000381,1999.19747198239,1490.06000268806,1511.95148837444,1900.6270981659,1796.50259488703,1809.28316550214
606,1793.57699990273,845.9907453704,845.400222242686,1091.67188939123,907.148441602958,945.635997801554,1396.97358075348
3717,1947.05999994278,1699.86297735971,1827.05448851151,1647.79246876129,1578.606785962,1757.37635739263,2156.39258724544
3729,1309,2644.92988123425,2509.10156454017,2290.24590284988,2371.25267858892,2425.45683580946,5693.80863815806
4765,1877,629.513370499467,783.665941269339,522.126474154714,714.271481091913,793.679071509618,770.734474692639
7806,1494,886.022127549556,857.256294086828,888.818862912945,841.487739891742,1232.51072239881,542.425556338606
7977,2956,976.917805589196,1019.77606538416,1012.75490238671,978.084288924145,931.797685856096,849.17003254812
8702,1749.42700004578,1684.04027860175,1886.83160939299,1581.51845093822,1694.26840129971,1478.60574783645,1738.07321281354
9100,1689.25,740.581397500614,1012.67817592031,1433.60365704612,647.397898446052,1343.67323940919,827.776200927803
9196,1739.11800003052,1457.61677950557,1355.29802967149,1402.74080041521,1387.65784313586,1457.12463700851,2137.91656032573
12212,1183.04299998283,722.641905458738,707.086177205307,654.282824569969,896.941767720847,814.739716016276,1254.63203336582
14581,1635.26699995995,1088.34256061545,1142.12876013164,1217.54846745304,1206.54374439348,1689.27665733528,1271.98273274244
16242,3073,1714.37138817079,1795.02118963986,1639.39148383313,2029.67057287494,1863.03402838048,2046.16422136683
16866,2152.85800004005,2118.71289402861,2234.70582782357,1955.37246518247,1659.93242239803,2086.39490429481,2086.42264819342
19734,1130,541.590585557745,554.406790405944,353.401007762012,560.638337171273,526.037272427386,1707.97575668007
20024,598,1093.10280060523,1346.1475428353,1069.07762274057,1704.31325601362,2736.25418525156,1395.64030868493
20132,2503.2460000515,1409.37120269045,1225.140997853,1113.39368087191,1353.54990962986,1390.54355952864,2620.85947561367
21464,3131,1434.94940912389,1232.16176859536,1019.50507181844,1224.9980423299,1031.78984335389,1376.5886342744
22414,1223,1571.58717166508,1676.90552790178,1314.33418888497,1778.05031549785,1453.06439361964,1706.06215120928
383,1455.47900009155,1246.57602453309,1323.30787429444,1490.3577674263,1446.97591627339,1569.47408195076,1059.39574386074
623,1293,1095.99659968987,1564.71788043525,2145.59633454126,1015.67630060946,1395.15390551729,1548.53964678958
1017,2277,1924.60540871635,1697.66930565436,1707.59411708214,2066.70451856631,1520.22015723645,2021.29275917795
1046,1243,2165.76262038483,2568.32675458164,2222.46635429772,2423.35262349062,2183.74744757436,5920.29506104735
3366,1417,1843.46497468766,1920.52418753468,2220.78537508411,1884.65800238873,1854.7444528141,1830.33354116936
3496,1130,1855.89653521242,1554.40324759077,1708.84744786133,1713.1296869247,1871.56453308517,1893.69571305662
4591,2139.45499992371,529.037496229286,609.664790275961,530.374146803336,606.583006697101,655.972289061861,1182.60775588868
5108,1342,1474.2651366948,1291.87399267665,1164.98658634268,1626.10313110483,1249.30968256612,1679.05080124388
5217,1743,1152.12286236825,1481.50575356726,1212.82886701187,1261.49767192259,957.301473766527,1414.49644872195
6485,1715,930.627833519701,1153.45417462811,773.582888050383,896.49368104783,1007.57894870791,1148.4176799532
8707,1179.992000103,994.943452082142,967.473824992208,1004.04454480634,924.929216411937,959.938055247612,967.494392954444
8715,1998,1487.0610800136,1315.50178384484,1293.50844485143,1179.03023017263,1321.87724344493,2120.37590176859
10294,1115,693.547706074658,919.920119891671,667.049476104495,647.99234096102,577.635750188728,1220.29122544363
10520,1620.6289999485,940.348608144331,808.648770243444,1067.56948825695,829.51348213858,1290.99030981027,1069.83083669261
10885,1704.28900003433,1549.05264165755,1312.82726375606,1554.01916767438,1906.64267105752,1403.13257423759,1533.25136072505
11547,651.019000053406,2051.19051941637,2051.79142780312,1852.82631054237,2762.76801126834,2131.64207809383,2637.36808296647
12420,1549,88.2719013904483,75.6758542570452,149.16007974823,162.557808449823,81.8049476083002,111.231684406064
12821,1511,1238.42495261475,1340.90549429589,1106.07213646773,1123.42692811848,1217.16264202494,1270.59901228982
12889,972,1299.74614192841,1244.68534002307,1908.4297429949,1258.38969006027,1246.84273451648,1883.19615533289
12987,1270,372.396080735656,277.473967814312,260.95280857935,307.700920022612,429.658537619726,361.38674812213
14829,1974.83200001717,1296.02925492917,1771.59740198724,957.511894275613,1462.80650575999,1556.09130533288,1348.13083720332
19062,1753,2313.13251267397,2931.4395780774,1980.28604728672,1630.78171432018,1642.09603633502,1948.26591722152
21974,1854,2134.71769925238,1959.40681844335,1913.42037123739,2186.45172772292,1669.74506109041,2174.11936697437
41,1022.07500004768,556.028115909417,820.969576052423,661.836941564945,681.677096213423,513.752041411387,324.274484785271
1710,1668.16000008583,1020.76830252614,1881.87572548175,865.130874285028,1528.26379145217,1289.51949552853,2426.34296031052
5168,1440.35199999809,2375.55481825707,2281.52131493928,2385.70512435611,2499.63779920846,2104.47725767728,2923.53835331344
7083,1307.96399998665,1023.62873365208,1249.32592679417,1056.13295243536,1074.50245253075,1431.41733071013,1277.45901373522
14722,969.950000047684,1093.4842183563,1084.90882099884,1319.03930691883,1029.05763912788,953.971006429049,1508.40036984855
16002,693,2121.69895114367,2061.80684339982,1249.71025360957,2455.56925988158,2093.37700669,3283.05497940896
19698,688,846.823991956763,993.495376287986,1085.93895449214,1000.29229180039,890.453386545632,649.461028431587
22132,1225,2200.68086349842,2059.19481188619,1975.66301174911,2173.91147311895,2063.73718086002,3577.2627370739
22143,1064.25999999046,1520.84758967765,1490.30807994709,1643.05719672757,1340.72422990927,1574.64774566997,2103.81444273847
22530,1290,2008.86229019258,1340.99711819855,2558.06338701113,1766.94542563012,1616.36258567541,2013.60081536405
137,1913.90100002289,501.278194823086,419.962677170333,322.631548614862,548.770685548749,478.707060069636,425.663004982417
6406,1446,344.515347490561,378.33856262217,302.483325883517,300.098756007997,256.426981303935,263.082660281316
7928,1427,942.411963007866,1069.0549837778,1268.36362398633,1048.31601740105,850.034183545354,1277.78682976912
8626,2116.16799998283,696.849972355224,661.725909054633,759.371810381578,603.986753366625,676.674690491915,498.585982071519
19860,2136.13899993896,1684.522439727,1911.89350168212,1698.34943020297,1902.04953033938,1949.13679139258,3135.77575817781
20009,1642,1913.05212198772,1756.73157029115,2023.02779251487,1577.41380768353,1707.41403187147,1969.69511999384
21657,1227,2003.7976942112,1897.78387410769,1677.56147728748,1850.81918519851,1914.91383969361,2589.46402245119
1003,3949,1676.81001466718,2033.56889630042,1975.65008170225,1721.46832754742,2319.77088780447,2081.79479008339
2183,3241,1375.50997885683,1291.78981312749,1224.27083529311,901.90224027353,865.216492598369,597.792031155558
19319,2885,1991.00184558062,2243.97862508116,1569.54775511378,2729.53382443719,1674.61387079886,4205.81729500175
13116,1206.34899997711,1859.36859961153,2249.88091283993,1614.97647333581,1735.09239512429,1642.04700107798,1458.80891960892
7441,1680,2524.32351624489,2226.7992349642,1874.40674477617,2275.63776698025,2365.45529103039,2125.29807075472
546,1817.45700001717,2130.79177798986,2248.66860305874,2425.6590870807,2225.90506307594,2063.70987940973,3470.32086516399
8203,2734.04200005531,777.238124074351,681.74349051511,506.304673572751,704.612685094328,832.221224059645,636.453391179626
8845,1564,775.197719140752,767.857769639225,719.160417912161,929.452468334121,706.302581766403,362.072862786988
10660,1904,1115.98612267018,1400.23386560954,1591.10049574875,1231.09469666466,1190.74959594107,959.168008293963
12277,1310.88599991798,888.720068084432,762.35400844922,862.119823344504,806.112904096192,758.31699245523,353.044669041078
16490,1371.98099994659,482.663008523135,554.365491290265,527.696534956699,469.265892251888,598.848532910224,406.491688145082
20360,388,827.673151981473,669.741118165125,756.104545929687,700.221482400591,681.939374344982,1183.52207737656
22942,1541.78500008583,1553.18969791865,1629.68850415573,1357.0170864522,1545.78289823333,1658.83386398034,1354.49694526277
8425,1604.66300010681,2095.22060963446,1947.01847047311,1867.43075592021,1981.71205866296,2362.23252634204,2133.92831534258
10138,1559,991.682952519388,964.423162502084,948.92790149662,917.066900901797,912.970017751039,2140.95770462618
10402,2231.14400005341,306.435498403417,458.720529858593,429.880027129886,338.251408503963,408.545983374901,494.006232557984
12694,916,1201.57359929987,1390.0662974208,1570.2102312317,1184.59017061893,1045.28709972747,1182.81342769724
13064,1841,1168.44136638564,1277.93947446625,1383.67827057264,1402.06751379809,1042.08615702369,1513.21807960614
15861,1266,1596.35641144766,1214.66611535102,1255.90297670569,1134.24122369591,1168.5576676994,1225.09849141557
16378,1497.39800000191,1031.24636242333,1053.8109818321,1705.31032028305,1298.26487828275,984.486253706719,1764.50893979508
19149,1445,1203.12804730118,1204.84012543495,936.064965596867,1194.62510490112,1181.6351542294,1942.04230402221
21431,1342,898.447447949544,973.14258184902,1029.09043751154,918.248363565164,935.239354176766,1096.80169188816
5905,570,600.594342269235,544.040173286096,465.660178519218,528.763857241811,574.390797473486,618.157655532471
18962,1922,293.791033149874,278.636167833695,281.707812420138,330.288260858869,283.977403445056,256.329301765618
12106,1990,2822.54477102938,2774.2855645596,1914.11078418791,2607.2947965525,2575.03013176928,3434.29927090339
6028,1768.03500008583,974.75678700385,1107.17855948565,1379.25967870043,1209.78607113931,1011.98428794546,1193.71632347602
13633,1000.40400004387,1411.26456198867,1446.27234035853,1344.71175839147,1274.77673527466,1320.81416355419,2092.15062549568
10844,965.240000009537,147.179779117414,216.779034429728,136.517102176047,134.511177780866,159.744661217668,132.972100249596
10212,945.12700009346,1946.76888071455,1380.3470087379,2163.25542652031,2214.64343003304,1540.21712242872,2874.99042140047
15159,1036.89199995995,1364.2114274108,1377.64189424586,1486.65558697576,1398.04820097309,1385.84272146268,1793.93165832268
2527,1783.07699990273,1952.60112274881,1938.13174782513,2868.75205024779,2201.33824907765,1906.82379471649,2257.58489338066
18639,446.776000022888,22.7433403444242,24.6525910443867,13.5650000572205,31.9422719972829,44.318135796174,38.1050691706025
12975,1801,1276.48143165452,2334.10968328495,1554.98779666307,1310.9270651728,1821.14304359564,1638.69357948066
19162,1985,870.61697185972,809.325677319485,1358.29231189047,881.600780674893,1000.5446644793,1134.40485607842
6621,867.491999864578,802.007256386986,663.044479387281,1108.45818415306,994.090308614183,969.600481877538,578.04512704851
12567,888,1774.82620399636,1693.1843065683,1817.99557181331,1839.66123920779,1752.14972202833,1454.58043643713
298,1882.66000008583,841.801552705116,906.53749040008,540.979074368772,1014.06890261416,840.753918667786,856.859145161031
3730,1644.24300003052,1618.71496411876,1271.85005572404,1504.73992509122,1446.64155333717,1734.43892414907,1353.16334176151
8360,1465,1208.70542386404,1132.13860530554,1079.66071269081,1155.74522727219,1149.05017625621,4101.55606349336
11881,1938,575.512804793925,688.718185188408,1015.81957375506,799.791717956943,506.558334667539,1264.16497396149
12251,2598,2527.5455883221,2516.08518123671,3515.77752130721,2681.64322393207,2682.35727485492,3103.72143719504
16299,1545,1361.20997358228,1638.37823199936,1738.93766823389,2098.23403398698,1499.55408822354,1631.15043768951
20168,2291,1344.03179021951,1555.91146773865,1674.00151273445,1614.73057702914,1598.48097056743,1653.81281372372
21949,436,1041.41873599271,1302.33342371052,1570.3620750501,1328.78765383538,984.695390556602,1493.46012386726
1111,2209,614.475408614223,641.014895859647,617.08272240093,553.409142971769,693.468560246654,608.2158516924
6877,1420,1376.48131001241,1589.09698879373,1582.64417822137,1315.3343806829,1502.85662700837,1478.80061381647
9311,1440.47300004959,744.642972768412,830.975050457202,957.213386059542,923.345483440582,857.742060431226,676.703387339566
20378,944.993000030518,1364.48173979348,1257.47987831697,1672.19799545962,1520.79613583685,1133.04368667226,1224.70756908127
13631,973,1536.78251210878,1478.16976179627,1019.37863373305,1384.70898732601,1269.66595878224,1553.89387749523
15000,3145,780.419935198769,767.269746641084,606.241821755632,780.956718662597,904.981985901446,655.567638142023
10982,1130.99699997902,572.770849309823,640.484352518841,393.716484968821,412.929013586602,448.951689771712,1052.88609087906
3176,1079,971.966452670135,875.7675046622,910.529794387926,661.174482863093,855.651807929331,688.008120462779
1803,1083,819.729231134264,679.869647600502,749.994527016607,670.619206595003,687.25364588484,958.552671045434
946,1137.64499998093,651.274211911221,670.564469562242,695.506971585798,693.451723456371,686.659840331504,997.478271384085
7593,723.943000078201,252.879862870166,217.067967107481,181.130570648296,267.039652425222,191.270149514684,276.266644079866
1956,914.964999914169,2014.11284866299,1801.27926182527,1909.73452356891,1811.59091653382,2066.7601512101,1670.91532685054
17538,2284,742.672631973263,873.007242165606,1225.04740684839,629.517876679331,723.697717474923,654.704481884314
17803,1862,1312.76148977269,1292.68000951723,863.87122671471,1179.05123655045,1293.03366308768,2192.29413197874
3015,1144.56399989128,1179.7039505648,866.471621386619,974.022961664038,1190.17346677972,945.191814603026,1321.13042010606
19842,677.631000041962,2561.53524521412,2536.8761469119,2653.07535613679,2605.49533441486,2978.13791026996,3113.42805135996
