"tripID","start_time","end_time","duration","distance","real_price","payment_trip_specific","payment_population","profit_trip_specific","profit_population"
23,2014-05-08 06:12:53,2014-05-08 06:28:16,937.61,17519.908,23.7822355333333,24.3629152199295,26.2745608116866,0.580679686596188,2.49232527835328
35,2014-05-08 06:18:54,2014-05-08 06:34:32,992.08,20907.165,27.1121951666667,28.0445893703699,28.4875879054616,0.932394203703272,1.3753927387949
38,2014-05-08 06:24:12,2014-05-08 06:37:31,806.76,16872.717,22.5237053,23.0731485895383,25.1354294365832,0.549443289538281,2.61172413658318
41,2014-05-08 06:12:50.313,2014-05-08 06:29:51.388,1029.3,28414.835,34.0614015,34.76738595131,36.6354154497356,0.705984451310023,2.57401394973555
51,2014-05-08 06:29:25,2014-05-08 06:45:16,953.47,17378.406,23.7368270666667,23.8968002802644,24.8461175495619,0.159973213597784,1.1092904828952
57,2014-05-07 06:40:07.861,2014-05-07 06:55:21.204,938.76,13428.532,20.1059388,19.4961717102308,21.942754783731,-0.609767089769161,1.83681598373102
68,2014-05-08 06:38:48.983,2014-05-08 06:52:07.96,818.2,8808.111,15.3246665666667,16.2080747179342,17.6914279381176,0.883408151267579,2.36676137145094
80,2014-05-08 06:28:58,2014-05-08 06:57:45,1725.8,46055.647,53.5367156333333,55.6239115943486,55.4581598674106,2.08719596101527,1.92144423407728
86,2014-05-08 06:43:03,2014-05-08 06:48:52,363.82,3030.972,7.77761146666667,7.77663526120223,8.82059106984421,-0.000976205464434443,1.04297960317754
87,2014-05-08 06:39:34,2014-05-08 06:59:03,1175.13,17884.607,25.3376513,25.7726422264755,28.4500904329256,0.434990926475468,3.11243913292559
95,2014-05-08 06:42:40.79,2014-05-08 06:55:14.786,772.95,15621.107,21.2225713,22.5533500462428,24.0089804365832,1.33077874624276,2.78640913658318
111,2014-05-07 16:05:19.296,2014-05-07 16:31:58.292,1687.53,31480.06,40.220959,40.8574521815041,39.116553598187,0.636493181504129,-1.10440540181297
118,2014-05-07 16:54:07.763,2014-05-07 17:23:27.778,1773.38,14142.201,25.0604442333333,24.4103830839281,26.5525923416678,-0.650061149405229,1.49214810833444
120,2014-05-08 06:36:29,2014-05-08 07:07:28,1881.26,37470.004,46.6128469333334,47.6697832067543,51.3869566868537,1.05693627342096,4.77410975352036
131,2014-05-08 06:51:13,2014-05-08 07:11:26,1240.55,10464.228,18.9973135333333,20.7459797133984,23.9758429482828,1.74866618006508,4.97852941494949
133,2014-05-08 06:48:03,2014-05-08 07:02:43,1046.51,18533.806,25.2573937333333,32.4915287173804,25.0448568388482,7.23413498404704,-0.212536894485144
137,2014-05-06 17:20:19.552,2014-05-06 17:52:12.453,1920.1,30573.93,40.6070536666667,42.8273637252967,45.0893600863431,2.22031005863004,4.48230641967648
138,2014-05-08 06:56:07.64,2014-05-08 07:12:15.546,984.440000000001,18721.301,25.1054442333333,26.8156111950291,27.0776492066245,1.71016696169571,1.97220497329114
141,2014-05-06 06:52:32.706,2014-05-06 07:12:23.703,1189.58,17839.718,25.3719095333333,28.6414691747085,27.4874698476567,3.26955964137516,2.11556031432335
158,2014-05-08 06:47:53.509,2014-05-08 07:15:43.474,1667.63,27930.515,36.9235518333333,39.2841159275134,40.3363419703944,2.36056409418011,3.41279013706107
164,2014-05-02 16:10:25.957,2014-05-02 17:06:50.878,3419.24,38578.032,55.5563021333333,53.2612099349582,52.475300097556,-2.29509219837512,-3.08100203577737
174,2014-05-08 07:00:53.312,2014-05-08 07:18:31.332,1083.08,18099.303,25.0552860333333,26.4104410556398,28.6433168329256,1.35515502230644,3.58803079959225
181,2014-05-08 06:56:47.973,2014-05-08 07:17:57.084,1309.61,19119.203,27.1436010333333,27.1376579285325,28.7313487960356,-0.0059431048008598,1.58774776270228
192,2014-05-08 06:37:34.846,2014-05-08 07:21:34.575,2623.4,59630.022,70.3912531333333,73.7009005203375,70.0540242004488,3.3096473870042,-0.337228932884571
202,2014-05-08 07:05:30,2014-05-08 07:22:16,1020.34,19057.16,25.5932006666667,26.1345589237054,26.9155720381176,0.541358257038691,1.32237137145093
207,2014-05-06 07:14:14,2014-05-06 07:16:34,897.61,1866.384,9.48739726666667,5.87697224889162,6.80368859639794,-3.61042501777505,-2.68370867026873
208,2014-05-06 07:39:53,2014-05-06 08:07:18,1657.34,20655.677,30.3230326333333,30.7319843680442,30.4832701571224,0.408951734710875,0.160237523789036
210,2014-05-05 14:24:51,2014-05-05 14:36:45,737.07,5387.604,11.8270386,11.8846633577303,13.1195403154672,0.0576247577302862,1.29250171546722
214,2014-05-01 07:11:16,2014-05-01 07:47:14,2266.83,21554.128,34.2806702,34.0402796871311,35.6030893571255,-0.240390512868913,1.32241915712555
216,2014-05-07 07:26:14,2014-05-07 08:12:32,2819.64,32567.136,47.0485624,43.953889494121,44.3262853239309,-3.094672905879,-2.72227707606909
225,2014-05-07 17:14:38,2014-05-07 17:27:56,801.49,8143.526,14.6402050666667,14.6900639630344,15.5060741239013,0.0498588963677431,0.865869057234676
250,2014-05-05 16:09:09.391,2014-05-05 16:40:22.391,1868.25,21695.002,32.3481268,32.9464944679132,31.9715287223577,0.598367667913195,-0.376598077642345
256,2014-05-06 16:52:08.654,2014-05-06 17:33:56.302,2502.34,21965.008,35.8672638666667,33.7729408543631,32.4906416146893,-2.09432301230357,-3.37662225197732
258,2014-05-07 07:14:22.114,2014-05-07 08:00:44.131,2814.13,22739.876,38.1755600666667,33.5629703854294,33.7396349827853,-4.61258968123722,-4.43592508388136
263,2014-05-07 17:39:47,2014-05-07 17:50:22,644.88,8698.18,14.330242,14.6778218711147,15.0634735081768,0.347579871114743,0.733231508176802
265,2014-05-08 07:04:39,2014-05-08 07:29:12,1512,14095.032,23.6675288,22.463929961044,20.203974008278,-1.20359883895598,-3.46355479172198
284,2014-05-05 17:17:05,2014-05-05 17:37:40,1296.68,8474.343,17.4964220333333,17.1488277390152,17.8553870066245,-0.347594294318093,0.358964973291144
296,2014-05-08 07:28:05,2014-05-08 07:33:39,365.31,6843.744,11.2168046,11.6770876621695,12.7301027986361,0.460283062169463,1.51329819863607
298,2014-05-06 16:32:28.066,2014-05-06 17:03:49.726,1883.47,22439.271,33.0966055666667,32.5179186917828,31.5346966265884,-0.578686874883829,-1.56190894007822
312,2014-05-08 07:16:15,2014-05-08 07:41:34,1527.04,13624.416,23.3216810666667,22.2138965036947,23.046473998187,-1.10778456297201,-0.275207068479634
347,2014-05-07 07:26:42.357,2014-05-07 08:01:55.365,2112.27,20691.032,32.7053238,32.4270262077526,28.5719129365832,-0.278297592247434,-4.13341086341682
350,2014-05-08 07:22:55,2014-05-08 07:39:05,976.28,10272.747,17.4595856333333,16.9890856757898,19.6594294364567,-0.470499957543517,2.19984380312332
352,2014-05-07 06:54:35.204,2014-05-07 07:23:09.348,1721.93,24446.935,34.0688798333333,34.7824622819799,35.4596896094513,0.713582448646569,1.39080977611796
377,2014-05-05 15:50:51.256,2014-05-05 16:19:36.885,2090.93,29655.921,40.6634672333333,43.9382268311881,37.9372817228498,3.27475959785474,-2.72618551048356
378,2014-05-08 07:24:42.506,2014-05-08 07:41:00.767,984.35,14211.996,21.0466047333333,20.5435948924692,21.5295880250629,-0.503009840864092,0.482983291729582
383,2014-05-08 07:17:13.322,2014-05-08 07:41:27.801,1393.07,18528.607,27.0432746333333,27.400805578876,27.1823899116866,0.357530945542646,0.139115278353284
385,2014-05-08 07:34:43,2014-05-08 07:43:08,510.21,7655.281,12.6958379,13.0983197896273,13.7458327095761,0.402481889627312,1.04999480957607
417,2014-05-08 06:59:00,2014-05-08 07:47:07,2892.39,32357.276,47.2355634,46.3283680849357,49.877572036487,-0.907195315064278,2.64200863648698
447,2014-05-07 07:32:43.27,2014-05-07 07:53:37.267,1282.73,12588.592,21.1271711333333,20.3259407797694,19.2248589842226,-0.80123035356397,-1.90231214911071
473,2014-05-06 16:08:30,2014-05-06 16:42:23,2041.98,36251.16,46.346274,46.2995196839539,42.5760281365832,-0.0467543160461048,-3.77024586341683
474,2014-05-05 16:20:36,2014-05-05 16:47:57,1656.44,35011.278,43.2384235333333,43.7531286021049,40.8089090890299,0.514705068771555,-2.42951444430345
479,2014-05-02 16:24:02.76,2014-05-02 17:12:35.885,2911.07,34115.608,48.9145755333333,47.0477162222315,44.3451161925298,-1.86685931110181,-4.56945934080354
485,2014-05-07 07:06:06.47,2014-05-07 07:49:14.542,2600.58,34571.486,47.7206674,46.9085073631214,45.7639737150381,-0.812160036878637,-1.95669368496187
509,2014-05-07 16:42:29,2014-05-07 17:20:32,2293.76,35401.268,46.8822345333333,45.3584887015681,41.5322806054616,-1.52374583176518,-5.34995392787176
517,2014-05-08 07:40:55,2014-05-08 07:59:11,1101.56,19299.505,26.2309478333333,26.5920357898143,26.0148396832083,0.361087956480919,-0.21610815012502
520,2014-05-01 07:38:56.711,2014-05-01 08:07:05.812,1859.55,26509.788,36.6364842,35.6473123914094,35.4751897669234,-0.989171808590584,-1.16129443307656
546,2014-05-06 17:03:34.582,2014-05-06 17:33:51.039,1820.77,18245.675,28.9984191666667,29.5957963193184,29.6029723588719,0.597377152651717,0.604553192205273
561,2014-05-08 07:38:32,2014-05-08 08:01:18,1412.33,23707.817,31.8040736333333,32.4811058278463,32.2140879281647,0.677032194512986,0.410014294831374
570,2014-05-08 07:32:13.124,2014-05-08 08:00:57.107,1728.65,16657.953,27.0935160333333,26.7544726817548,26.4238813476567,-0.339043351578503,-0.669634685676655
577,2014-05-08 07:25:30.983,2014-05-08 08:02:57.698,2330.02,32004.859,44.0128097666667,42.3212481029835,42.2618212094513,-1.69156166368321,-1.75098855721538
585,2014-05-08 07:36:07,2014-05-08 08:03:25,1667.09,13674.581,24.0904212333333,24.1019364795993,23.6464756265884,0.0115152462659474,-0.443945606744887
600,2014-05-07 17:04:00.984,2014-05-07 17:45:09.845,2490.63,32053.976,44.8868334,45.1075387587448,44.9616166393507,0.22070535874483,0.0747832393507224
606,2014-05-07 16:42:44.44,2014-05-07 17:12:37.017,1791.9,24113.87,34.130633,34.2827179660068,33.2265490960356,0.152084966006754,-0.904083903964391
618,2014-05-08 07:46:16,2014-05-08 08:07:21,1285.56,16013.83,24.224507,23.2696527878999,25.2894996281647,-0.954854212100102,1.0649926281647
623,2014-05-08 07:46:54,2014-05-08 08:08:26,1308.32,13581.29,22.1528143333333,21.3466338015852,20.2122784514064,-0.806180531748115,-1.94053588192691
625,2014-05-01 16:51:43.098,2014-05-01 17:19:24.947,1661.29,18189.433,28.1238213666667,28.6400176531645,29.6442362827853,0.51619628649787,1.52041491611864
629,2014-05-07 16:36:15.851,2014-05-07 17:00:03.987,1431.04,17415.064,26.2372642666667,26.963360432171,27.7511072283771,0.72609616550432,1.51384296171048
633,2014-05-06 07:35:41.836,2014-05-06 07:59:03.871,1427.34,16764.017,25.6322053,25.4812393736581,25.5942589116866,-0.150965926341879,-0.0379463883133795
645,2014-05-08 07:36:34,2014-05-08 08:11:10,2086.78,22394.924,34.1071282666667,32.1832535192456,32.4172688462302,-1.92387474742107,-1.68985942043644
661,2014-05-07 18:24:26,2014-05-07 18:42:52,1154.28,24382.918,31.0784062,30.6989701227053,28.1332180778219,-0.379436077294738,-2.9451881221781
674,2014-05-08 07:30:09.894,2014-05-08 08:11:15.517,2473.45,31350.961,44.1653565666667,43.5680640850001,38.3515493813005,-0.597292481666543,-5.81380718536616
700,2014-05-08 07:56:05,2014-05-08 08:14:35,1128.23,13425.645,21.0822688333333,20.6069142799032,22.9601331281647,-0.475354553430165,1.87786429483137
704,2014-05-08 07:49:11,2014-05-08 08:16:28,1674.59,8767.077,19.7124176333333,18.253940229322,17.3754056300252,-1.45847740401129,-2.33701200330809
760,2014-05-01 17:42:23.214,2014-05-01 17:53:19.321,662.27,5934.196,11.9325047333333,12.7569948070933,14.6395352890299,0.824490073759979,2.70703055569655
763,2014-05-08 07:48:16,2014-05-08 08:22:52,2085.15,21729.135,33.4994965,32.6164774709685,34.2974394081276,-0.883019029031502,0.797942908127602
772,2014-05-08 07:53:05.779,2014-05-08 08:17:39.901,1504.75,29954.326,37.9034350666667,39.483941379965,37.2801290090253,1.58050631329832,-0.623306057641379
786,2014-05-06 17:09:32,2014-05-06 17:21:43,777.92,9005.177,15.2939126333333,14.8115550658153,15.0556419460865,-0.482357567518047,-0.238270687246839
790,2014-05-02 08:03:55.388,2014-05-02 08:23:42.184,1238.07,21410.806,28.8364204,29.1615926406308,29.2197095365832,0.325172240630817,0.383289136583176
793,2014-05-08 08:02:12.744,2014-05-08 08:28:10.023,1574.94,26288.126,34.9665034,35.5793736342303,37.1167615094513,0.612870234230265,2.1502581094513
801,2014-05-07 08:09:40.056,2014-05-07 08:19:25.963,573.32,4151.495,9.86849883333333,9.91971112681014,10.5924253095761,0.0512122934768104,0.723926476242738
811,2014-05-08 08:09:24,2014-05-08 08:31:09,1320.96,12341.099,21.1019491,20.8985927744736,26.0313201089666,-0.203356325526361,4.92937100896656
816,2014-05-08 08:13:46,2014-05-08 08:33:15,1262.46,21573.715,29.1090535,30.1951257151123,30.1082576776464,1.0860722151123,0.999204177646369
827,2014-05-08 08:06:32,2014-05-08 08:11:02,276.4,3104.515,7.39213016666667,7.64034300100325,8.9826553778219,0.248212834336584,1.59052521115524
845,2014-05-01 17:13:35,2014-05-01 17:40:16,1634.14,11757.839,22.1951117666667,22.5011915035007,20.7177395813005,0.306079736834068,-1.47737218536615
854,2014-05-08 08:09:39,2014-05-08 08:42:20,1969.04,21409.471,32.6118972333333,32.2011029565751,32.6341314687186,-0.410794276758253,0.0222342353852127
861,2014-05-08 08:10:55,2014-05-08 08:43:42,1975.66,25680.672,36.4901814666667,37.837678000155,42.4149862304323,1.34749653348835,5.92480476376563
866,2014-05-08 08:15:06,2014-05-08 08:40:02,1502.28,25225.677,33.6348893,35.0014102119912,34.2271753960356,1.36652091199118,0.592286096035622
902,2014-05-08 08:41:15,2014-05-08 08:52:35,705.89,9639.054,15.4922469333333,16.5211689974511,16.7581902166388,1.02892206411781,1.26594328330542
930,2014-05-08 08:55:21.397,2014-05-08 08:57:10.236,114.73,1024.316,4.68465606666667,4.94178534437847,5.35056723533453,0.257129277711803,0.66591116866786
934,2014-05-08 07:57:55,2014-05-08 08:51:48,3249.15,24008.297,41.5647423,35.0444591668862,34.0534942223576,-6.52028313311384,-7.51124807764236
936,2014-05-02 15:58:54.148,2014-05-02 16:23:37.174,1448.47,19112.021,27.8545805666667,31.2437064909117,28.0778715281647,3.38912592424499,0.223290961498034
946,2014-05-08 08:39:48.582,2014-05-08 08:58:45.227,1134.94,12832.195,20.5828321666667,22.52143498176,22.0556191116866,1.9386028150933,1.47278694501995
957,2014-05-03 12:37:26,2014-05-03 12:49:56,756.92,10849.99,16.8457443333333,18.7670636415537,20.2716346116866,1.9213193082204,3.42589027835328
959,2014-05-08 08:37:19.473,2014-05-08 08:47:22.813,615.11,7828.109,13.3933664333333,13.7581467863882,14.2804096081768,0.364780353054849,0.887043174843466
971,2014-05-07 17:34:43,2014-05-07 17:44:20,584.58,9343.307,14.5993063,15.126777256384,16.4920179166388,0.527470956384034,1.89271161663875
981,2014-05-08 09:26:46,2014-05-08 09:57:37,1874.74,41256.991,49.9874485666667,50.451967978159,52.1471548239309,0.46451941149234,2.15970625726425
995,2014-05-07 16:06:30,2014-05-07 16:34:43,1702.54,15347.187,25.7789249666667,26.2209504628143,26.350554290081,0.44202549614759,0.571629323414296
1003,2014-05-07 07:09:13,2014-05-07 08:15:01,3970.5,68352.962,85.2019158,83.3630658813764,81.0927895165442,-1.83884991862358,-4.10912628345577
1006,2014-05-05 08:23:15.006,2014-05-05 08:54:28.473,1883.02,19400.552,30.3594334666667,32.6622828558456,28.5225607497356,2.30284938917889,-1.83687271693112
1017,2014-05-08 07:09:41,2014-05-08 07:47:37,2317.36,37973.94,49.3195726666667,49.1662162381794,49.8326904517044,-0.153356428487271,0.513117785037672
1041,2014-05-07 16:33:14,2014-05-07 17:01:27,1708.07,32986.148,41.6825615333333,44.9421404636113,42.3176549019952,3.25957893027801,0.635093368661906
1046,2014-05-08 07:45:55,2014-05-08 08:06:37,1291.53,13352.706,21.8603404,21.3424310541714,21.3161942890299,-0.51790934582861,-0.544146110970111
1047,2014-05-08 12:14:45.453,2014-05-08 12:26:22.153,700.35,8078.911,14.0594949,13.8934342437739,16.2900168867187,-0.166060656226101,2.23052198671868
1073,2014-05-08 14:12:05,2014-05-08 14:30:32,1112.25,19129.622,26.1332848,26.5022763397976,29.754745790081,0.368991539797641,3.62146099008097
1078,2014-05-08 13:01:08.749,2014-05-08 13:11:22.151,641.99,8595.74,14.2231143333333,13.9937379541988,15.443099613082,-0.229376379134571,1.21998527974865
1083,2014-05-08 14:26:02,2014-05-08 14:42:03,969.55,17746.609,24.1512897666667,24.0874679911524,25.550057257475,-0.0638217755142705,1.39876749080837
1086,2014-05-08 14:28:52.253,2014-05-08 14:37:22.321,519.28,4299.805,9.72277116666667,10.4301313344538,9.28665534689421,0.70736016778709,-0.436115819772462
1100,2014-05-08 14:54:38.154,2014-05-08 15:26:04.203,1889.87,38238.498,47.3489765333333,51.3771651387796,47.7802557687185,4.02818860544624,0.431279235385212
1106,2014-05-06 07:03:51.193,2014-05-06 07:20:48.759,1017.69,14519.816,21.4958994,24.4794349662035,24.2223578110513,2.98353556620346,2.72645841105127
1111,2014-05-07 07:48:06,2014-05-07 08:24:54,2216.29,50808.188,60.3482008666667,63.9611307496928,60.0105072390343,3.61292988302615,-0.337693627632341
1113,2014-05-08 15:19:36,2014-05-08 15:39:49,1223.26,16296.875,24.1573641666667,26.1771955879743,25.7292514497356,2.01983142130766,1.57188728306889
1131,2014-05-08 15:28:09,2014-05-08 15:59:18,1879.34,44669.304,53.0822969333333,54.4740855725382,52.9245080146893,1.39178863920492,-0.157788918643988
1172,2014-05-08 15:39:54.688,2014-05-08 15:46:40.197,410.97,3626.403,8.5571077,8.85904642396024,8.87465909146474,0.301938723960241,0.317551391464745
1186,2014-05-08 16:03:06,2014-05-08 16:27:51,1549.79,15006.773,24.6833440333333,25.8093726088029,25.9521226223577,1.12602857546954,1.26877858902432
1206,2014-05-08 16:18:48,2014-05-08 16:33:22,894.13,24640.434,29.9660622666667,30.4255335991462,28.3649824778219,0.459471332479502,-1.60107978884476
1235,2014-05-08 16:07:32.584,2014-05-08 16:40:31.319,1979.05,20289.826,31.6559350666667,31.5476133568421,33.2767063239309,-0.108321709824537,1.62077125726424
1239,2014-05-08 16:07:39,2014-05-08 16:35:57,1708,10900.504,21.8051202666667,19.6475782193362,19.667529583731,-2.15754204733047,-2.13759068293565
1241,2014-05-08 16:25:33.815,2014-05-08 16:42:56.921,1046.99,15769.091,22.7716302333333,22.8780662962103,24.1421660365832,0.106436062876973,1.37053580324985
1258,2014-05-08 16:00:57,2014-05-08 16:27:48,1613.44,26838.126,35.6604200666667,37.9299637256437,38.8955313081276,2.26954365897704,3.23511124146094
1296,2014-05-08 16:27:33.009,2014-05-08 16:51:21.505,1445.7,17608.35,26.486965,26.235523926475,25.3325513300253,-0.251441073525012,-1.15441366997475
1303,2014-05-08 16:04:39,2014-05-08 16:54:39,3017.11,76431.011,87.5463115666667,87.4703105600761,82.0616564827853,-0.0760010065906158,-5.48465508388138
1315,2014-05-08 16:02:48.223,2014-05-08 16:14:08.559,692.5,5031.539,11.2763017666667,11.3414016435896,11.8580251734486,0.0650998769229698,0.581723406781938
1321,2014-05-08 15:58:51,2014-05-08 16:40:13,2481.38,23907.176,37.5069217333333,36.2962294547969,36.3492411375392,-1.21069227853643,-1.15768059579413
1322,2014-05-08 16:36:33.565,2014-05-08 16:58:46.678,1333.83,17676.508,25.9703122,25.6229093785918,25.5799966054616,-0.347402821408213,-0.390315594538436
1329,2014-05-08 07:58:00,2014-05-08 08:13:02,916.89,10427.016,17.2915794,18.4285143043369,18.3099605614972,1.13693490433693,1.01838116149719
1336,2014-05-02 07:51:35,2014-05-02 08:05:36,859.35,10288.588,16.8697042,17.9224620648944,17.8114532348539,1.0527578648944,0.941749034853942
1343,2014-05-08 16:36:35.196,2014-05-08 17:01:37.507,1499.77,13899.346,23.4282230666667,22.9004133206269,22.1805508054616,-0.527809746039715,-1.2476722612051
1379,2014-05-08 16:49:48,2014-05-08 17:08:41,1145.43,15236.968,22.8013262,22.2924079648644,23.756124558668,-0.508918235135642,0.954798358667961
1382,2014-05-08 16:26:56.381,2014-05-08 17:09:04.697,2534.8,22344.177,36.3762259666667,34.9528314305318,34.3012286873152,-1.42339453613484,-2.07499727935146
1390,2014-05-01 16:46:24.21,2014-05-01 17:27:07.743,2461.82,34288.484,46.7490389333333,45.6586348411381,42.3837016960356,-1.09040409219521,-4.36533723729771
1398,2014-05-01 16:31:49.43,2014-05-01 17:10:36.542,2327.63,12198.394,26.1746429333333,22.364254276527,23.516640590081,-3.81038865680633,-2.65800234325237
1399,2014-05-08 16:50:07.568,2014-05-08 17:12:30.316,1333.03,10768.265,19.7487601666667,19.3757039447224,19.6414226365832,-0.373056221944314,-0.107337530083488
1411,2014-05-01 08:11:27.132,2014-05-01 08:33:43.434,1352.4,24812.328,32.4884952,32.4560535650465,34.3164632945036,-0.0324416349534715,1.82796809450358
1438,2014-05-07 08:19:34,2014-05-07 08:36:04,990.93,8894.946,16.2952564,15.5452727979413,17.7695794381176,-0.749983602058714,1.47432303811761
1455,2014-05-08 16:50:09.778,2014-05-08 17:19:01.549,1666.96,15940.549,26.1291207666667,24.8279421224111,25.7782177476567,-1.30117864425553,-0.350903019009984
1456,2014-05-08 08:33:39,2014-05-08 08:45:58,745.96,6801.364,13.1453542666667,13.6084597522748,15.6062639300252,0.463105485608137,2.46090966335858
1462,2014-05-08 16:42:51.438,2014-05-08 17:15:12.233,1940.61,18688.009,30.0156931,29.1910987889065,28.9889139767018,-0.824594311093488,-1.02677912329824
1469,2014-05-08 17:10:39.194,2014-05-08 17:22:52.996,765.33,12424.248,18.3060282,19.2943021868377,18.6059068339966,0.988273986837704,0.299878633996553
1482,2014-05-08 16:57:48,2014-05-08 17:00:10,158.83,3869.717,7.47336696666667,7.92410247010725,7.70813712633088,0.450735503440588,0.234770159664217
1485,2014-05-08 16:58:23,2014-05-08 17:17:30,1643.9,27855.32,36.7332713333333,42.4013789988765,33.4342194388482,5.66810766554316,-3.29905189448515
1508,2014-05-08 16:27:04,2014-05-08 16:44:30,1058.29,13140.296,20.4640980666667,20.0858315272623,21.1250252890299,-0.3782665394044,0.66092722236322
1521,2014-05-06 08:15:04.459,2014-05-06 08:36:45.461,1289.1,23627.745,31.0953205,33.4957802073692,33.3425201283771,2.40045970736918,2.24719962837715
1524,2014-05-08 17:06:19.368,2014-05-08 17:29:44.486,1438.94,20004.482,28.6085571333333,28.8547735372122,28.2325121066245,0.246216403878879,-0.376045026708859
1525,2014-05-08 16:45:24,2014-05-08 17:30:50,2794.87,19848.287,35.4736199666667,31.6274075343587,33.3367422274432,-3.84621243230797,-2.13687773922351
1527,2014-05-08 16:42:56.683,2014-05-08 17:22:00.953,2339.7,18600.329,31.9987461,31.7715467552078,30.5649075416678,-0.227199344792236,-1.43383855833222
1546,2014-05-08 17:12:08,2014-05-08 17:35:04,1425.86,19582.502,28.1611951333333,28.6279341686698,27.2953912054616,0.466739035336513,-0.865803927871774
1552,2014-05-05 07:07:36.095,2014-05-05 07:32:33.634,1502.33,22535.816,31.2142727333333,32.120605533352,34.2903119674106,0.906332800018617,3.07603923407728
1560,2014-05-08 17:22:10.914,2014-05-08 17:39:59.95,1078.06,11486.395,19.0777321666667,19.4330302369561,20.2877396365832,0.355298070289439,1.21000746991652
1617,2014-05-05 08:00:33.608,2014-05-05 08:21:07.938,1240.24,14429.743,22.5646753666667,22.3769850517359,25.2486059462302,-0.187690314930805,2.68393057956357
1622,2014-05-08 17:26:20.211,2014-05-08 17:51:37.138,1530.54,16421.256,25.8569204,27.2215921225753,27.0409676462302,1.36467172257527,1.18404724623024
1628,2014-05-08 17:42:00,2014-05-08 17:53:23,694.29,10715.525,16.4011375,17.1907719333557,18.8495246495619,0.789634433355751,2.44838714956187
1651,2014-05-08 17:26:03,2014-05-08 17:54:11,1689.68,26623.836,35.8614657333333,36.9827316562469,33.818528383731,1.12126592291361,-2.04293734960233
1664,2014-05-05 16:58:26,2014-05-05 17:30:07,1910.14,13565.511,25.2480165666667,24.534739543171,23.5483126265884,-0.713277023495642,-1.69970394007823
1666,2014-05-08 17:48:21,2014-05-08 18:00:55,768.13,13864.42,19.6166496666667,20.9398674437293,22.056087157475,1.32321777706268,2.43943749080837
1684,2014-05-08 07:58:15.545,2014-05-08 08:24:18.798,1571.04,11801.246,21.9081614,20.1488823022837,20.8495997066245,-1.75927909771626,-1.05856169337552
1685,2014-05-08 17:10:09.355,2014-05-08 17:21:58.954,1111.02,4752.2,13.18725,12.1418138567998,11.795425208278,-1.04543614320018,-1.39182479172198
1686,2014-05-08 16:01:00,2014-05-08 16:41:38,2465.47,21817.389,35.5439117666667,32.9397074974976,32.7256121971436,-2.60420426916912,-2.81829956952309
1695,2014-05-08 18:09:41,2014-05-08 18:22:12,760.97,8249.713,14.5264200333333,14.3880910203546,15.5077833166388,-0.138329012978685,0.981363283305422
1705,2014-05-01 07:42:52,2014-05-01 08:12:53,1817.5,14810.5,25.8898666666667,22.6729319231877,22.907559157475,-3.21693474347897,-2.98230750919164
1710,2014-05-08 17:57:45.566,2014-05-08 18:25:32.726,1674.04,33304.971,41.7936805666667,42.7024075785588,43.6155428925298,0.908727011892147,1.82186232586312
1713,2014-05-08 08:11:09,2014-05-08 08:20:24,562.82,5698.737,11.2067666333333,11.2721518817401,11.8899369519491,0.0653852484067983,0.683170318615735
1725,2014-05-08 16:06:52.096,2014-05-08 16:24:49.74,1301.98,23793.315,31.3108801666667,32.7467470065082,30.8990198300252,1.43586683984153,-0.411860336641418
1728,2014-05-08 15:23:17,2014-05-08 15:27:13,263.94,2090.311,6.4149699,6.17794583262403,7.10311515665835,-0.237024067375968,0.688145256658355
1751,2014-05-08 18:36:29.726,2014-05-08 18:51:38.818,915.78,15887.847,22.2005923,22.9675511411936,24.9909764776464,0.766958841193592,2.79038417764637
1757,2014-05-08 18:59:32.229,2014-05-08 19:17:19.256,1096.56,28856.548,34.8064532,38.4400983948042,35.3628131211663,3.63364519480423,0.55635992116634
1764,2014-04-30 07:10:17,2014-04-30 07:23:50,825.79,12971.453,19.1108893666667,21.1068200369206,21.9955433090253,1.99593067025393,2.88465394235862
1773,2014-05-08 19:41:21,2014-05-08 20:02:16,1271.87,22537.816,30.0253627333333,29.2850428416253,31.9004149669234,-0.740319891708047,1.87505223359011
1803,2014-05-07 07:30:39,2014-05-07 07:48:41,1087.29,15902.802,23.1001868,23.1890900674592,23.7044417211663,0.0889032674591625,0.604254921166334
1804,2014-05-08 20:59:14.331,2014-05-08 21:12:13.243,787.24,13024.335,18.9593081666667,21.3445916730614,20.1800081531439,2.38528350639468,1.2206999864772
1811,2014-05-07 07:57:08,2014-05-07 08:32:38,2256.39,20428.492,33.2136578,32.0892177443331,29.9097088960356,-1.12444005566685,-3.30394890396438
1826,2014-05-08 21:08:59.15,2014-05-08 21:20:50.142,726.22,12422.586,18.1024640666667,17.3384274551936,20.3858795495619,-0.764036611473081,2.2834154828952
1840,2014-05-07 07:48:48.088,2014-05-07 08:10:46.01,1345.18,11510.799,20.4798157666667,19.742392231895,20.4954035813005,-0.737423534771697,0.0155878146338502
1857,2014-05-01 15:08:19,2014-05-01 15:10:05,109.87,1114.363,4.74058836666667,5.28007141883152,4.91663727367511,0.539483052164855,0.176048907008446
1859,2014-05-01 08:00:02,2014-05-01 08:16:02,949.21,12609.531,19.4228295666667,19.5574428094593,20.6473367890299,0.134613242792607,1.22450722236322
