model,strike,h,lambda,k,u,n_members,mean_profit,se_profit,mean_loss_ratio,se_loss_ratio,pooled_loss_ratio,median_loss_ratio
population,1,8,0,10,0.333333333333333,100,26.2887436011884,1.86199621743233,0.252238423386824,0.0540066061124983,0.229825781550465,0.0599167723547987
population,1,8,0,11,0.366666666666667,100,25.4446302356642,2.00554509389101,0.280789453350325,0.0596003777327833,0.254555542753128,0.0634017327286334
population,1,8,0,12,0.4,100,24.431420072783,2.16031843413601,0.312732982064585,0.0653289477094778,0.284239287140474,0.0654705718442251
population,1,8,0,13,0.433333333333333,100,23.5874959901806,2.29213433659243,0.339884621101651,0.0700923760762077,0.308963502972518,0.0722273952879509
population,1,8,0,14,0.466666666666667,100,22.7572456547352,2.43887003813697,0.36519502780524,0.075580464484134,0.333287122728549,0.0974997487244156
population,1,8,0,15,0.5,100,22.0194410881151,2.57769608130074,0.389397638827918,0.080558845671699,0.354902383772804,0.124377210614177
population,1,8,0,16,0.533333333333333,100,21.1102170585443,2.7090272103763,0.417870376248179,0.0856572945021018,0.381539674508089,0.143958912359717
population,1,8,0,17,0.566666666666667,100,20.4199676486005,2.8451674534039,0.439967816878495,0.0906996955474338,0.401761724975904,0.143958912359717
population,1,8,0,18,0.6,100,19.7166009552249,2.98986377567787,0.462346067428276,0.0956574062692987,0.422368068952324,0.148245842300392
population,1,8,0,19,0.633333333333333,100,19.1139970537487,3.13303523040026,0.481893917999244,0.100999540510178,0.440022392639101,0.148245842300392
population,1,8,0,20,0.666666666666667,100,18.3879607978784,3.28065448695922,0.506648581870972,0.106496547932341,0.461292880662944,0.150205907041067
population,1,8,0,21,0.7,100,17.5492167166587,3.44292081030904,0.534051027523199,0.112091390677211,0.485865339394039,0.156976968706679
population,1,8,0,22,0.733333333333333,100,16.9853927543799,3.57046244406909,0.552587801578085,0.116549959091051,0.502383537679923,0.162337849580029
population,1,8,0,23,0.766666666666667,100,16.0615006354971,3.71855466798561,0.58168513662368,0.121558567350871,0.529450555464678,0.181019338447712
population,1,8,0,24,0.8,100,15.2754305516514,3.85981447101525,0.606254861335505,0.126559608223562,0.552479838326453,0.183732806217046
population,1,8,0,25,0.833333333333333,100,14.5172987101986,3.97821733215068,0.631389614714864,0.130833963413157,0.574690622049346,0.193574262787486
population,1,8,0,26,0.866666666666667,100,13.660754460192,4.12953898187712,0.658262522670157,0.136345338723886,0.599784567516047,0.205691771921934
population,1,8,0,27,0.9,100,12.8169328032352,4.27529254003926,0.684570026826256,0.141414077219518,0.624505782611625,0.205691771921934
population,1,8,0,28,0.933333333333333,100,12.1789030633467,4.40893941080769,0.705309547767131,0.146202437419342,0.643197967514823,0.205691771921934
population,1,8,0,29,0.966666666666667,100,11.4762384193538,4.55601596270488,0.729200465011131,0.151427273700485,0.663783743740161,0.221729540067358
population,1,8,0,30,1,100,10.9093984601979,4.69691201815641,0.747819705701442,0.156586699049354,0.680390300871676,0.221729540067358
population,1,8,0.25,0,0,100,34.1335024874128,0.858151539735388,0,0,0,0
population,1,8,0.25,1,0.0333333333333333,100,32.6355704355651,0.936753456108629,0.0471171873250334,0.0104747329901261,0.0438845106036258,0
population,1,8,0.25,2,0.0666666666666667,100,31.6006003194601,1.02717950613308,0.0797730407618771,0.0162604691189216,0.0742057504613469,0.0119550459414632
population,1,8,0.25,3,0.1,100,30.7676630849901,1.11628522306762,0.10673708081615,0.0209391915087128,0.0986080875721432,0.0166392683354293
population,1,8,0.25,4,0.133333333333333,100,29.7504462387092,1.21853137385327,0.13844546128359,0.0266836731024546,0.128409214680502,0.0423757859679758
population,1,8,0.25,5,0.166666666666667,100,28.7196434711411,1.35967546686266,0.172502537761435,0.0328685053742411,0.158608364854095,0.0517856124549099
population,1,8,0.25,6,0.2,100,27.7362239806705,1.49448771152075,0.204456879861541,0.0386557725111655,0.187419339960833,0.0634017327286334
population,1,8,0.25,7,0.233333333333333,100,26.8615101008162,1.62040501089531,0.233829746886608,0.0435828770935977,0.213045596164012,0.0692256766843246
population,1,8,0.25,8,0.266666666666667,100,26.0185607785782,1.73769021082228,0.261482193621722,0.0482730317320118,0.237741254705026,0.0829993442962586
population,1,8,0.25,9,0.3,100,25.0941657001807,1.86317700422201,0.291097558096217,0.0534063092233793,0.264823007558791,0.0916135815104173
population,1,8,0.25,10,0.333333333333333,100,24.2741793372685,2.00073348975115,0.316966375664591,0.058456595702029,0.288845926484694,0.117015988415774
population,1,8,0.25,11,0.366666666666667,100,23.6445439403394,2.10858938282866,0.3369000000737,0.0625418153429603,0.307292184590239,0.135647872336187
population,1,8,0.25,12,0.4,100,22.637435216118,2.27401124093272,0.36898567846959,0.068625082597345,0.336797176777689,0.148245842300392
population,1,8,0.25,13,0.433333333333333,100,21.9121746092879,2.40352504658006,0.392684852399641,0.0735058428057103,0.358044940821167,0.148245842300392
population,1,8,0.25,14,0.466666666666667,100,21.2105706696934,2.53524684876886,0.415103129047272,0.0781215002205646,0.378599641876332,0.148245842300392
population,1,8,0.25,15,0.5,100,20.5492180231089,2.67681997428509,0.436217625070395,0.0832968628474548,0.397975111675496,0.155187292550022
population,1,8,0.25,16,0.533333333333333,100,19.6895362482101,2.84573721718825,0.464637322650556,0.0892910129815149,0.42316097636125,0.170340392744058
population,1,8,0.25,17,0.566666666666667,100,18.9201014853727,2.97024584421612,0.488767308911273,0.0934870598582549,0.445702898718065,0.170340392744058
population,1,8,0.25,18,0.6,100,18.1186054987808,3.10707009903294,0.515203309093577,0.0987482327169001,0.469184110084739,0.174823102461009
population,1,8,0.25,19,0.633333333333333,100,17.3106340949324,3.2528657463349,0.540495164109691,0.104301948719985,0.492855030001214,0.185829454383466
population,1,8,0.25,20,0.666666666666667,100,16.5569232677962,3.38240257974162,0.565051014434188,0.108931278304716,0.51493629246217,0.185829454383466
population,1,8,0.25,21,0.7,100,15.9317257042557,3.5109080592575,0.585645083969947,0.113617511708784,0.533252536561968,0.197444071446802
population,1,8,0.25,22,0.733333333333333,100,15.3135149206916,3.63679515986405,0.60485729837751,0.118148548398065,0.551364090856524,0.202299323929256
population,1,8,0.25,23,0.766666666666667,100,14.7061545750345,3.75562030032836,0.624597140072129,0.122644952284298,0.569157762803345,0.205691771921934
population,1,8,0.25,24,0.8,100,14.0611505323086,3.90589454124569,0.644979606222942,0.128076701560769,0.588054271972417,0.205691771921934
population,1,8,0.25,25,0.833333333333333,100,13.5931649132332,4.02411516215845,0.660386221537995,0.132498491153238,0.601764720211591,0.205691771921934
population,1,8,0.25,26,0.866666666666667,100,12.9646142386764,4.16487293644557,0.681009416302105,0.13761641585652,0.620179199498872,0.205691771921934
population,1,8,0.25,27,0.9,100,12.4570185208163,4.29487586514397,0.697582356520066,0.142527738432524,0.635050094100071,0.213053239937702
population,1,8,0.25,28,0.933333333333333,100,11.7821963588544,4.43994963140352,0.719906678160216,0.147248464802791,0.654820176651978,0.221729540067358
population,1,8,0.25,29,0.966666666666667,100,11.2899647008638,4.57241461395315,0.735164924389274,0.151824347081643,0.669240954542325,0.221729540067358
population,1,8,0.25,30,1,100,10.9093984601979,4.69691201815641,0.747819705701442,0.156586699049354,0.680390300871676,0.221729540067358
population,1,8,0.5,0,0,100,34.1335024874128,0.858151539735388,0,0,0,0
population,1,8,0.5,1,0.0333333333333333,100,32.3113829134432,0.941298998701522,0.0569558250279178,0.010640291638855,0.0533821448484981,0.00448299913765057
population,1,8,0.5,2,0.0666666666666667,100,30.7704034565807,1.05411173586237,0.105944106372996,0.0172324680621334,0.0985278036460596,0.040877040726262
population,1,8,0.5,3,0.1,100,29.6674170264511,1.17249684971678,0.142840513792613,0.0234547621408813,0.130841699078746,0.0555777225147583
population,1,8,0.5,4,0.133333333333333,100,28.4608705898361,1.30482182755502,0.181443698925776,0.0296152654797246,0.166189564041036,0.0634017327286334
population,1,8,0.5,5,0.166666666666667,100,27.3594660209688,1.41690681082813,0.216729887956696,0.0343401462233239,0.198457116111714,0.0843047063437528
population,1,8,0.5,6,0.2,100,26.3501816771432,1.55222784871365,0.248649768570414,0.0400599775377617,0.22802584683889,0.109955936718832
population,1,8,0.5,7,0.233333333333333,100,25.1567269958478,1.72007659573344,0.286392082388919,0.0465120110732895,0.26299016618278,0.122273978722648
population,1,8,0.5,8,0.266666666666667,100,24.2818921827185,1.83367829579402,0.314697614120541,0.0513249912441193,0.288619965335442,0.140282509286189
population,1,8,0.5,9,0.3,100,23.4096543712125,1.97327137653196,0.343147201979114,0.0565157209107645,0.31417368083322,0.148245842300392
population,1,8,0.5,10,0.333333333333333,100,22.4845997690482,2.11355123928382,0.373806811567785,0.0619194550091667,0.341274755576587,0.159554073666486
population,1,8,0.5,11,0.366666666666667,100,21.6790189951616,2.26198230665485,0.399617775963382,0.0671880924570462,0.364875637852985,0.162337849580029
population,1,8,0.5,12,0.4,100,20.9604341890869,2.39465254236048,0.422917644587378,0.0723721440070762,0.385927822765439,0.178998346123528
population,1,8,0.5,13,0.433333333333333,100,20.1484033470342,2.54498302501033,0.449333633025902,0.0778623225273847,0.409717670946185,0.178998346123528
population,1,8,0.5,14,0.466666666666667,100,19.3163431957882,2.68215388953964,0.476923026960061,0.0829572405168761,0.434094312386741,0.181019338447712
population,1,8,0.5,15,0.5,100,18.4424966185499,2.82642855220828,0.504205973010893,0.0882080403061729,0.459695159459512,0.185829454383466
population,1,8,0.5,16,0.533333333333333,100,17.8366620285965,2.95052066621454,0.524327252400781,0.0930635110677846,0.47744413175372,0.190176864698391
population,1,8,0.5,17,0.566666666666667,100,17.1838507769986,3.07249539918548,0.54394423121453,0.0971350920977034,0.496569366611723,0.195648225940267
population,1,8,0.5,18,0.6,100,16.5639284495689,3.19932287991173,0.563338700172923,0.101699597320936,0.514731063544473,0.197444071446802
population,1,8,0.5,19,0.633333333333333,100,16.0603697203382,3.30518143164571,0.579881345229584,0.105520552845454,0.529483687580533,0.205691771921934
population,1,8,0.5,20,0.666666666666667,100,15.5157145403437,3.43101166505689,0.597107524107059,0.110110068619878,0.545440303230958,0.205691771921934
population,1,8,0.5,21,0.7,100,14.8823315281551,3.57483822759161,0.617327355797459,0.115454242263696,0.563996354208212,0.213053239937702
population,1,8,0.5,22,0.733333333333333,100,14.4307203174297,3.69283143136456,0.631749982289519,0.119802056445755,0.57722708583008,0.213053239937702
population,1,8,0.5,23,0.766666666666667,100,13.9502229034522,3.81153145848956,0.648506211823111,0.124323779728071,0.591304088743998,0.213053239937702
population,1,8,0.5,24,0.8,100,13.4013124854223,3.9476559252538,0.666119426666075,0.129324777107916,0.607385368953443,0.213053239937702
population,1,8,0.5,25,0.833333333333333,100,12.9116591998951,4.0912845406544,0.682223377698444,0.134482470389167,0.621730608962371,0.221729540067358
population,1,8,0.5,26,0.866666666666667,100,12.361709356902,4.23742538046194,0.700703632999097,0.139556040383809,0.637842340924123,0.221729540067358
population,1,8,0.5,27,0.9,100,12.0098552729347,4.34448269693256,0.712368376153135,0.143656368798248,0.648150514956282,0.221729540067358
population,1,8,0.5,28,0.933333333333333,100,11.5903322406339,4.46081191552649,0.726186829998121,0.147997022623139,0.660441167884603,0.221729540067358
population,1,8,0.5,29,0.966666666666667,100,11.2145287471701,4.57871181407198,0.737677174068664,0.15197436280934,0.671450981295999,0.221729540067358
population,1,8,0.5,30,1,100,10.9093984601979,4.69691201815641,0.747819705701442,0.156586699049354,0.680390300871676,0.221729540067358
population,1,8,0.75,0,0,100,34.1335024874128,0.858151539735388,0,0,0,0
population,1,8,0.75,1,0.0333333333333333,100,31.8051870844373,0.952902783252021,0.0730904194061738,0.0108448999202014,0.0682120272841663,0.0494706091087567
population,1,8,0.75,2,0.0666666666666667,100,29.9112451919901,1.06540527586011,0.132896361910903,0.0176628087104641,0.123698331191759,0.0738919915038481
population,1,8,0.75,3,0.1,100,28.2805616882781,1.19631001266654,0.185928213721762,0.024299702541562,0.171472025213149,0.105685673151291
population,1,8,0.75,4,0.133333333333333,100,27.0117459978972,1.34838533748164,0.226908203635769,0.0309666325634096,0.208644175678773,0.127147288380358
population,1,8,0.75,5,0.166666666666667,100,25.7145891945808,1.49386227890548,0.26767110463117,0.0372977913060536,0.246646628072714,0.136752824398621
population,1,8,0.75,6,0.2,100,24.4082206696925,1.64858161167615,0.308698023015109,0.0435336494344333,0.284918953784676,0.148245842300392
population,1,8,0.75,7,0.233333333333333,100,23.2784291045944,1.79256921729425,0.345874362747073,0.0490220856994385,0.318018152014179,0.16300853146439
population,1,8,0.75,8,0.266666666666667,100,22.2471177326366,1.94464888164827,0.379376662907505,0.0547769422918061,0.34823220263316,0.169004778734439
population,1,8,0.75,9,0.3,100,21.5024509420699,2.06436523056231,0.403330346051926,0.0594823825970943,0.370048504398306,0.185829454383466
population,1,8,0.75,10,0.333333333333333,100,20.5586321864762,2.22128468076249,0.435067517244077,0.0653383250706884,0.397699307474894,0.190811736971627
population,1,8,0.75,11,0.366666666666667,100,19.8146229509791,2.35610155523323,0.459767763372435,0.0703996016120249,0.419496345026824,0.197444071446802
population,1,8,0.75,12,0.4,100,19.0885463343918,2.49970971728855,0.482695114832408,0.0753248027676711,0.440768015487689,0.198556545375646
population,1,8,0.75,13,0.433333333333333,100,18.4285221935908,2.62994419179108,0.504105501143065,0.0802054452061103,0.460104564411853,0.198556545375646
population,1,8,0.75,14,0.466666666666667,100,17.7037500481418,2.77698223193595,0.526695755864476,0.0853508634468653,0.481338018134228,0.213053239937702
population,1,8,0.75,15,0.5,100,17.0243703839453,2.91113621523886,0.548448662846649,0.090262612763159,0.501241620597732,0.213053239937702
population,1,8,0.75,16,0.533333333333333,100,16.5033950949016,3.03969103006706,0.566057911367073,0.0952316286163495,0.516504492880933,0.213053239937702
population,1,8,0.75,17,0.566666666666667,100,15.9249131148998,3.17652658564229,0.584440393750237,0.100292053270623,0.533452123151666,0.213053239937702
population,1,8,0.75,18,0.6,100,15.4690567758413,3.30225690140477,0.599117930285874,0.104838553008277,0.546807223151338,0.221729540067358
population,1,8,0.75,19,0.633333333333333,100,14.9757979602832,3.42590266629603,0.615345818898696,0.109363951538681,0.561258093399418,0.221729540067358
population,1,8,0.75,20,0.666666666666667,100,14.5305158503666,3.55363023983588,0.630065184347422,0.114339693431086,0.574303403064923,0.221729540067358
population,1,8,0.75,21,0.7,100,14.0227671396784,3.6849256768138,0.646612997986233,0.119258053808884,0.589178779855672,0.221729540067358
population,1,8,0.75,22,0.733333333333333,100,13.648996592214,3.80648795235799,0.65893228045205,0.123774993509027,0.600129034597395,0.221729540067358
population,1,8,0.75,23,0.766666666666667,100,13.1636840240759,3.92843886375882,0.674508331230592,0.127975899035703,0.61434710578177,0.221729540067358
population,1,8,0.75,24,0.8,100,12.7877887709863,4.04629197529941,0.686689014517144,0.132283823446078,0.625359607450129,0.221729540067358
population,1,8,0.75,25,0.833333333333333,100,12.3951261609468,4.17079077070672,0.699440826751253,0.137068855489943,0.636863337844755,0.221729540067358
population,1,8,0.75,26,0.866666666666667,100,12.0196847082384,4.29383082698276,0.71139302295829,0.141421958794126,0.647862544645958,0.221729540067358
population,1,8,0.75,27,0.9,100,11.6132209218213,4.42092467338413,0.724447723138333,0.145926393135227,0.659770604376044,0.221729540067358
population,1,8,0.75,28,0.933333333333333,100,11.3781832886006,4.51085541321363,0.732282339220182,0.149363323169532,0.666656438412775,0.221729540067358
population,1,8,0.75,29,0.966666666666667,100,11.1452791117855,4.60736476994926,0.740206757974142,0.153203693106182,0.673479769153622,0.221729540067358
population,1,8,0.75,30,1,100,10.9093984601979,4.69691201815641,0.747819705701442,0.156586699049354,0.680390300871676,0.221729540067358
population,1,8,0.9,0,0,100,34.1335024874128,0.858151539735388,0,0,0,0
population,1,8,0.9,1,0.0333333333333333,100,31.1910445709911,0.946768209415853,0.0909084217298246,0.0111996902679279,0.0862043945682628,0.059857227075601
population,1,8,0.9,2,0.0666666666666667,100,28.9506634483334,1.07645299546179,0.162675563106224,0.0182601770614465,0.151840235000514,0.110622122159236
population,1,8,0.9,3,0.1,100,27.1984878103494,1.21804114973317,0.217955692786769,0.0253138345848783,0.203173251254272,0.134643605178655
population,1,8,0.9,4,0.133333333333333,100,25.8514922241128,1.36944458599904,0.262132014400386,0.0318382624265455,0.242635817005715,0.161122789880402
population,1,8,0.9,5,0.166666666666667,100,24.4981673625383,1.52522777494999,0.307159119762194,0.038158645412209,0.282283809826654,0.171283712212852
population,1,8,0.9,6,0.2,100,23.3722859066734,1.68350073735402,0.342900746958714,0.0444418090783691,0.315268454642409,0.191300815625342
population,1,8,0.9,7,0.233333333333333,100,22.2874353709526,1.83520342771935,0.378372067862449,0.0503275902235645,0.347051027676654,0.199244067960825
population,1,8,0.9,8,0.266666666666667,100,21.2412371823466,2.00164048944683,0.412044133219869,0.0564693767172779,0.377701213340775,0.200841469535897
population,1,8,0.9,9,0.3,100,20.4025559920855,2.14907664363417,0.439576306791102,0.0620342744069595,0.40227182957245,0.200841469535897
population,1,8,0.9,10,0.333333333333333,100,19.5295689001099,2.30540818234087,0.467458957248243,0.0676416100849593,0.4278474965377,0.213053239937702
population,1,8,0.9,11,0.366666666666667,100,18.8307153174425,2.44136539458535,0.489731703172889,0.072603380482125,0.448321621129078,0.213053239937702
population,1,8,0.9,12,0.4,100,18.0998411168071,2.5838664463994,0.513947171509473,0.0779267855914268,0.469733845113562,0.213053239937702
population,1,8,0.9,13,0.433333333333333,100,17.5042291482652,2.71265518113789,0.533299564167994,0.0826549788679226,0.48718332803028,0.213053239937702
population,1,8,0.9,14,0.466666666666667,100,16.9421947250935,2.84504632524795,0.551574038110821,0.087542173821617,0.50364909867245,0.213053239937702
population,1,8,0.9,15,0.5,100,16.3919515640622,2.98746537045385,0.569334376537872,0.0927481238346656,0.51976942389352,0.221729540067358
population,1,8,0.9,16,0.533333333333333,100,15.9007214311695,3.11011455959029,0.585221522639141,0.0972526778253365,0.534160860373673,0.221729540067358
population,1,8,0.9,17,0.566666666666667,100,15.439371349127,3.23286372298427,0.600237926094903,0.101756920978871,0.547676909077218,0.221729540067358
population,1,8,0.9,18,0.6,100,14.82006143902,3.38681359516603,0.620210431697499,0.107256830395697,0.565820664185133,0.221729540067358
population,1,8,0.9,19,0.633333333333333,100,14.3625294173654,3.51521759162658,0.635039419627098,0.112085105333825,0.579224856205079,0.221729540067358
population,1,8,0.9,20,0.666666666666667,100,13.8934160955204,3.64920014027043,0.650311530943653,0.117151512431642,0.592968342447607,0.221729540067358
population,1,8,0.9,21,0.7,100,13.4989626864455,3.7707358939976,0.663211924065317,0.121678706862087,0.604524537397726,0.221729540067358
population,1,8,0.9,22,0.733333333333333,100,13.1124794875656,3.89235318323724,0.675454191631462,0.126096886020817,0.615847231253195,0.221729540067358
population,1,8,0.9,23,0.766666666666667,100,12.7676434769741,4.00334529972403,0.686706749365028,0.130268171715441,0.625949798685841,0.221729540067358
population,1,8,0.9,24,0.8,100,12.4192527741771,4.11372311142229,0.698022358553371,0.134441657765707,0.636156506975606,0.221729540067358
population,1,8,0.9,25,0.833333333333333,100,12.0925332945617,4.22439087791236,0.708367986054615,0.13833378646434,0.645728319295067,0.221729540067358
population,1,8,0.9,26,0.866666666666667,100,11.829401798532,4.32854597361311,0.717009538952677,0.142236092103657,0.653437211639964,0.221729540067358
population,1,8,0.9,27,0.9,100,11.5904121807177,4.42397352163475,0.725159114359877,0.14605468887277,0.660438825901565,0.221729540067358
population,1,8,0.9,28,0.933333333333333,100,11.3306826412561,4.52734625315414,0.733776161691942,0.150007038586652,0.668048052044046,0.221729540067358
population,1,8,0.9,29,0.966666666666667,100,11.0702633383126,4.62501337043585,0.742063941854495,0.153522638261032,0.675677486000889,0.221729540067358
population,1,8,0.9,30,1,100,10.9093984601979,4.69691201815641,0.747819705701442,0.156586699049354,0.680390300871676,0.221729540067358
population,1,8,1,0,0,100,34.1335024874128,0.858151539735388,0,0,0,0
population,1,8,1,1,0.0333333333333333,100,30.6821976239336,0.95038630130402,0.107083653490668,0.0116989056166398,0.101111946093196,0.0754090926556227
population,1,8,1,2,0.0666666666666667,100,28.468067972037,1.08598119202488,0.178671331206703,0.0189597295370491,0.165978704279324,0.124699344322385
population,1,8,1,3,0.1,100,26.6728437600386,1.23914707208381,0.236565032892977,0.0260110734926533,0.218572902974885,0.162137776635079
population,1,8,1,4,0.133333333333333,100,25.1295207907354,1.40184147244363,0.286186222817313,0.0328678302601132,0.263787219023239,0.189537067600698
population,1,8,1,5,0.166666666666667,100,23.7834179507827,1.56761991400604,0.329662349594521,0.0394345549034236,0.303223630228012,0.198043454539548
population,1,8,1,6,0.2,100,22.5655804107626,1.73558477034813,0.369031788687661,0.0458701177430969,0.338902287596068,0.212778328755189
population,1,8,1,7,0.233333333333333,100,21.5139720631627,1.89724879768381,0.403185543341493,0.0520012365801547,0.369710973226487,0.221595618415432
population,1,8,1,8,0.266666666666667,100,20.5854502936462,2.0520047043153,0.433504325895674,0.0578842291164982,0.396913624634994,0.221729540067358
population,1,8,1,9,0.3,100,19.7247706126667,2.20521755917721,0.461675109112407,0.0636693784350624,0.422128724705575,0.221729540067358
population,1,8,1,10,0.333333333333333,100,18.9432056021837,2.35510206631153,0.4871256913955,0.0692862930513149,0.445026023650247,0.221729540067358
population,1,8,1,11,0.366666666666667,100,18.2144235638809,2.50360282006779,0.510892959218726,0.0748177772581628,0.466376954120143,0.221729540067358
population,1,8,1,12,0.4,100,17.5349978539294,2.64959273205633,0.532899120430594,0.0802001180774534,0.486281905573691,0.221729540067358
population,1,8,1,13,0.433333333333333,100,16.9183452448722,2.79086237963782,0.552713527783111,0.0853620092545379,0.504347810450713,0.221729540067358
population,1,8,1,14,0.466666666666667,100,16.3422677231346,2.9304458308127,0.571242553655822,0.0904567329245893,0.521224997957329,0.221729540067358
population,1,8,1,15,0.5,100,15.804858377092,3.06614028744808,0.588540522804191,0.0954255035898527,0.536969334368183,0.221729540067358
population,1,8,1,16,0.533333333333333,100,15.3038009544427,3.19711833022794,0.604730567078691,0.100221949149573,0.551648678301146,0.221729540067358
population,1,8,1,17,0.566666666666667,100,14.8338099279822,3.32583999075264,0.619839747779464,0.104925826509427,0.565417878418647,0.221729540067358
population,1,8,1,18,0.6,100,14.39486740651,3.45155931046861,0.633952071585393,0.109504786580731,0.578277458874364,0.221729540067358
population,1,8,1,19,0.633333333333333,100,13.9756884379031,3.57530496071535,0.647387841342224,0.114011038480572,0.590558031861605,0.221729540067358
population,1,8,1,20,0.666666666666667,100,13.5894495448771,3.69631762180167,0.659702233563117,0.118427106575701,0.601873568354481,0.221729540067358
population,1,8,1,21,0.7,100,13.2367040060628,3.81256575025444,0.671005767935892,0.122705426809986,0.612207859098432,0.221729540067358
population,1,8,1,22,0.733333333333333,100,12.9094925056831,3.92537600352175,0.68155988027514,0.126902009543344,0.621794086017288,0.221729540067358
population,1,8,1,23,0.766666666666667,100,12.6019092082196,4.03477877864297,0.691522824723096,0.130998117715081,0.630805270778562,0.221729540067358
population,1,8,1,24,0.8,100,12.3026929585991,4.1431686030399,0.701248243708351,0.135072194418346,0.639571328399836,0.221729540067358
population,1,8,1,25,0.833333333333333,100,12.0208045408585,4.2482877869992,0.710487306521599,0.139067093164125,0.647829737212251,0.221729540067358
population,1,8,1,26,0.866666666666667,100,11.75225035062,4.35073862207297,0.719351282869887,0.142989348464516,0.655697496764249,0.221729540067358
population,1,8,1,27,0.9,100,11.4895665266654,4.45203898544551,0.728035257222946,0.146864280375552,0.663393273781314,0.221729540067358
population,1,8,1,28,0.933333333333333,100,11.2583440728787,4.54382001004322,0.73566220447355,0.150334844026888,0.670167335536975,0.221729540067358
population,1,8,1,29,0.966666666666667,100,11.0653100809761,4.6263971862971,0.742246136900021,0.15359938811721,0.67582260024278,0.221729540067358
population,1,8,1,30,1,100,10.9093984601979,4.69691201815641,0.747819705701441,0.156586699049354,0.680390300871676,0.221729540067358
trip-specific,0.9,8,0,0,0,100,74.3848651144316,3.5474113954929,0,0,0,0
trip-specific,0.9,8,0,1,0.0333333333333333,100,71.4821274162867,3.4102801351546,0.0401585573726428,0.00416388434405415,0.0390232299766805,0.030830149520886
trip-specific,0.9,8,0,2,0.0666666666666667,100,69.0670413212009,3.38740779010956,0.0753806027305389,0.00706526646837984,0.0714906693055088,0.0680901364768152
trip-specific,0.9,8,0,3,0.1,100,66.6183620867147,3.35307470609485,0.110699528919418,0.0098332763333698,0.104409721194884,0.096348134917849
trip-specific,0.9,8,0,4,0.133333333333333,100,64.064772444799,3.35999397789849,0.148011264209525,0.0123858037126918,0.138739146112,0.124247797531924
trip-specific,0.9,8,0,5,0.166666666666667,100,61.6944797109774,3.35937836176976,0.182710814528915,0.0150251061303231,0.170604401633741,0.163197099784435
trip-specific,0.9,8,0,6,0.2,100,59.4015678941433,3.39177277961629,0.21758388441913,0.018129345672968,0.201429379447532,0.184650473887192
trip-specific,0.9,8,0,7,0.233333333333333,100,56.6983263589649,3.43158360819229,0.259049447665291,0.0212017593764894,0.23777066380719,0.214195545141074
trip-specific,0.9,8,0,8,0.266666666666667,100,54.2740001842849,3.44423975613021,0.294279602351515,0.0235248171252557,0.270362323023758,0.250586881971089
trip-specific,0.9,8,0,9,0.3,100,51.9585400926088,3.50601336946227,0.328483753004557,0.0270172689945899,0.301490430712252,0.278918935385085
trip-specific,0.9,8,0,10,0.333333333333333,100,49.6385526941522,3.56905798182756,0.363460750033266,0.0300100886695476,0.3326794016795,0.308034648405857
trip-specific,0.9,8,0,11,0.366666666666667,100,47.1473315274179,3.65618969601925,0.401426364336128,0.0331769592203349,0.36617037007612,0.343237278921814
trip-specific,0.9,8,0,12,0.4,100,44.4475234878442,3.73291393879879,0.440951820612328,0.0364763949096789,0.402465495911468,0.375717193726643
trip-specific,0.9,8,0,13,0.433333333333333,100,41.912325268481,3.79539770190323,0.478497228336332,0.0392189893089796,0.436547673992495,0.414884758322471
trip-specific,0.9,8,0,14,0.466666666666667,100,39.4343716575224,3.86539617076716,0.513739329884008,0.0422367588175525,0.469860278742757,0.440139927835032
trip-specific,0.9,8,0,15,0.5,100,37.0259980172807,3.95814846038664,0.549678187805733,0.0450869152163289,0.50223747854727,0.465797036686996
trip-specific,0.9,8,0,16,0.533333333333333,100,34.3145830141848,4.04955580665246,0.588862950667941,0.0480975330114984,0.538688643699277,0.501661753882658
trip-specific,0.9,8,0,17,0.566666666666667,100,31.9708965899718,4.13519703771554,0.623327258786338,0.0508793259990123,0.570196214770455,0.528767338162679
trip-specific,0.9,8,0,18,0.6,100,29.578700478053,4.25079182462579,0.65775561646675,0.0538497931343413,0.602355930436252,0.562800988585019
trip-specific,0.9,8,0,19,0.633333333333333,100,27.3274384458696,4.36334240860449,0.691071672206741,0.0568618679723241,0.632620985413768,0.589866043344951
trip-specific,0.9,8,0,20,0.666666666666667,100,24.9591744547284,4.48133185874053,0.726806305675303,0.0600195874517416,0.664458967340575,0.62433941708426
trip-specific,0.9,8,0,21,0.7,100,22.3288900125663,4.62792420754975,0.766423888365767,0.0632170323295202,0.699819446090059,0.660459051118991
trip-specific,0.9,8,0,22,0.733333333333333,100,20.2270143100377,4.73855893255747,0.798104878709018,0.0656701321089916,0.728076211754622,0.68476097367441
trip-specific,0.9,8,0,23,0.766666666666667,100,17.6102363049693,4.86357866172938,0.836844093985223,0.0685849290082038,0.763255115434057,0.711353498083491
trip-specific,0.9,8,0,24,0.8,100,15.2077343385979,4.98385834158387,0.872155004581658,0.0714382960866137,0.795553378833144,0.74588042076185
trip-specific,0.9,8,0,25,0.833333333333333,100,12.5792162455489,5.08334086452899,0.910003011930797,0.0737760571617016,0.830890111500539,0.769937219517095
trip-specific,0.9,8,0,26,0.866666666666667,100,10.0860973270688,5.20640581434335,0.945945389941882,0.0767623239033955,0.864406592503023,0.788926982325418
